id,title,verdict,reason,has_photo,step_count,ingredient_count,suspect_ingredient_names
hf-1286710-cornbread-dressing-with-sausage-and-fennel,Cornbread Dressing With Sausage And Fennel,FIX,title-mentions-sausage-not-in-ingredients,0,7,10,
hf-128694-aunt-laura-s-devil-s-food-cake,Aunt Laura'S Devil'S Food Cake,KEEP,ok,0,5,9,
hf-1287069-english-shepherd-s-pie,English Shepherd'S Pie,KEEP,ok,0,4,10,
hf-1287234-decadent-mocha-butterscotch-brownies,Decadent Mocha Butterscotch Brownies,KEEP,ok,0,6,10,
hf-1287258-blueberry-lemon-cake,Blueberry Lemon Cake,KEEP,ok,0,6,10,
hf-1287655-star-cookies,Star Cookies,KEEP,ok,0,4,10,
hf-1287697-flemish-beef-stew,Flemish Beef Stew,KEEP,ok,0,6,10,
hf-1287770-pork-tenderloin-with-balsamic-raisin-sauce,Pork Tenderloin With Balsamic Raisin Sauce,KEEP,ok,0,5,10,
hf-1288362-turkey-barley-soup,Turkey Barley Soup,KEEP,ok,0,4,10,
hf-1288411-impurely-perfect-brownies,Impurely Perfect Brownies,KEEP,ok,0,7,10,
hf-128881-corn-stuffing-balls-a-crock-pot-recipe,Corn Stuffing Balls(A Crock-Pot Recipe),KEEP,ok,0,6,9,
hf-128927-hot-dip,Hot Dip,KEEP,ok,0,5,10,
hf-1289354-slow-cooked-chicken-cacciatore,Slow Cooked Chicken Cacciatore,KEEP,ok,0,4,10,
hf-128976-melba-cheesecake-pie,Melba Cheesecake Pie,KEEP,ok,0,6,10,
hf-129044-broccoli-potato-soup,Broccoli Potato Soup,KEEP,ok,0,4,9,
hf-129053-mexican-hamburger-casserole,Mexican Hamburger Casserole,KEEP,ok,0,4,9,
hf-1290717-green-bean-walnut-and-feta-salad,Green Bean Walnut And Feta Salad,KEEP,ok,0,6,10,
hf-129073-sour-cream-potato-soup,Sour Cream Potato Soup,KEEP,ok,0,7,9,
hf-1290820-red-pepper-lentil-wraps,Red Pepper & Lentil Wraps,KEEP,ok,0,6,10,
hf-1290851-beef-curry,Beef Curry,FIX,title-mentions-beef-not-in-ingredients,0,6,10,
hf-1291084-amy-johnson-slice,Amy Johnson Slice,KEEP,ok,0,4,10,
hf-1291085-chicken-adobo,Chicken Adobo,KEEP,ok,0,5,10,
hf-1291335-tj-s-citrus-shrimp-quinoa-goat-cheese,"Tj'S Citrus Shrimp, Quinoa, Goat Cheese",KEEP,ok,0,4,10,
hf-12914-chocolate-pound-cake,Chocolate Pound Cake,KEEP,ok,0,6,10,
hf-1291415-apple-cider-turkey-breast-brine,Apple Cider Turkey Breast Brine,KEEP,ok,0,6,10,
hf-1291433-oat-burgers,Oat Burgers,KEEP,ok,0,4,10,
hf-1291754-bittersweet-decadence-cookies,Bittersweet Decadence Cookies,KEEP,ok,0,6,10,
hf-1291811-apple-streusel-cheesecake-bars,Apple Streusel Cheesecake Bars,KEEP,ok,0,5,10,
hf-1292805-solar-cooked-cocoa-bundt-cake,Solar Cooked Cocoa Bundt Cake,KEEP,ok,0,6,10,
hf-1292829-slow-cooker-pot-roast,Slow Cooker Pot Roast,KEEP,ok,0,6,10,
hf-129284-franklin-pecan-cake,Franklin Pecan Cake,KEEP,ok,0,4,10,
hf-1292987-husband-winning-peanut-butter-cookies,Husband-Winning Peanut Butter Cookies,KEEP,ok,0,8,10,
hf-1293010-french-style-roast-lamb,French Style Roast Lamb,KEEP,ok,0,5,10,
hf-129308-chocolate-nut-sheet-cake,Chocolate Nut Sheet Cake,KEEP,ok,0,6,10,
hf-1293110-red-hot-green-apple-cake,Red Hot Green Apple Cake,KEEP,ok,0,4,10,
hf-129323-barbecued-chicken,Barbecued Chicken,KEEP,ok,0,8,10,
hf-1293346-yellow-hominy-and-chili-pepper-hummus,Yellow Hominy And Chili Pepper Hummus,KEEP,ok,0,4,10,
hf-1293394-cornflake-crusted-chicken-tenders,Cornflake-Crusted Chicken Tenders,KEEP,ok,0,4,10,
hf-1293403-sauce-espagnole-2,Sauce Espagnole (2),KEEP,ok,0,4,10,
hf-1293598-parker-house-rolls,Parker House Rolls,KEEP,ok,0,6,10,
hf-129365-mulled-spiced-cider-punch,Mulled Spiced Cider Punch,KEEP,ok,0,5,10,
hf-129394-beef-marsala,Beef Marsala,KEEP,ok,0,6,9,
hf-1293957-banana-bread-w-applesauce,Banana Bread - W/Applesauce,KEEP,ok,0,7,10,
hf-1293967-root-beer-pulled-pork,Root Beer Pulled Pork,KEEP,ok,0,4,10,
hf-1294048-suohern-collard-greens,Suohern Collard Greens,KEEP,ok,0,4,10,
hf-1294238-cream-of-mushroom-soup,Cream Of Mushroom Soup,KEEP,ok,0,4,10,
hf-129428-turkey-layered-casserole,Turkey Layered Casserole,KEEP,ok,0,7,10,
hf-1294718-peanut-butter-chocolate-chip-blondies,Peanut Butter Chocolate Chip Blondies,KEEP,ok,0,6,10,
hf-1294820-perfect-chocolate-chip-cookies,Perfect Chocolate Chip Cookies,KEEP,ok,0,6,10,
hf-129490-corn-and-green-bean-casserole,Corn And Green Bean Casserole,KEEP,ok,0,4,9,
hf-1294924-artichoke-spinach-lasagna,Artichoke & Spinach Lasagna,KEEP,ok,0,4,10,
hf-1294950-lemon-linguine-with-shrimp-and-spinach,Lemon Linguine With Shrimp And Spinach,KEEP,ok,0,7,10,
hf-1295002-apricot-pie,Apricot Pie,KEEP,ok,1,5,10,
hf-12952-mrs-davie-s-oatmeal-cookies,Mrs. Davie'S Oatmeal Cookies,KEEP,ok,0,5,10,
hf-129523-cross-orchards-old-fashioned-sorghum-cake,Cross Orchards Old Fashioned Sorghum Cake,KEEP,ok,0,6,9,
hf-129549-carrot-pie,Carrot Pie,KEEP,ok,0,4,10,
hf-1295537-a-t-k-banana-bread,A.T.K. Banana Bread,KEEP,ok,1,6,10,
hf-1295568-creamy-lasagna-roll-ups,Creamy Lasagna Roll-Ups,KEEP,ok,0,5,10,
hf-129566-chicken-and-asparagus,Chicken And Asparagus,KEEP,ok,0,7,10,
hf-1295720-pumpkin-brownies,Pumpkin Brownies,KEEP,ok,0,5,10,
hf-1296069-chocolate-peanut-butter-bars,Chocolate Peanut Butter Bars,KEEP,ok,0,4,10,
hf-1296218-vegan-banana-bread,Vegan Banana Bread,KEEP,ok,0,4,10,
hf-1296252-orange-pineapple-pancakes,Orange Pineapple Pancakes,KEEP,ok,0,4,10,
hf-1296406-zucchini-onion-gratin,Zucchini - Onion Gratin,KEEP,ok,0,6,10,
hf-1296633-bowtie-parmesan-pasta,Bowtie Parmesan Pasta,KEEP,ok,0,5,10,
hf-1297015-grandma-s-cornbread-dressing,Grandma'S Cornbread Dressing,KEEP,ok,0,4,10,
hf-1297110-shrimp-crab-meat-au-gratin,Shrimp & Crab Meat Au Gratin,KEEP,ok,0,8,10,
hf-1297406-spiced-pumpkin-cheesecake,Spiced Pumpkin Cheesecake,KEEP,ok,0,6,10,
hf-1297515-linguine-lobster-pomodoro,Linguine Lobster Pomodoro,KEEP,ok,0,6,10,
hf-129755-sour-cream-corn,Sour Cream Corn,KEEP,ok,0,4,9,
hf-1297856-fluffy-flax-waffles,Fluffy Flax Waffles,KEEP,ok,0,6,10,
hf-1297901-mountain-tops,Mountain Tops,KEEP,ok,0,5,10,
hf-129821-millie-s-wacky-cake,Millie'S Wacky Cake,KEEP,ok,0,4,9,
hf-129830-doris-date-bread,Doris' Date Bread,KEEP,ok,0,6,10,
hf-129837-sour-cream-banana-bread,Sour Cream Banana Bread,KEEP,ok,0,6,10,
hf-129842-alaska-sheet-cake,Alaska Sheet Cake,KEEP,ok,0,7,9,
hf-1298520-honey-and-soy-ribs,Honey And Soy Ribs,KEEP,ok,0,4,10,
hf-1298588-banana-ginger-bread-vegan,Banana Ginger Bread (Vegan),KEEP,ok,0,5,10,
hf-1298602-cook-s-illustrated-banana-bread,Cook'S Illustrated Banana Bread,KEEP,ok,0,5,10,
hf-1298657-hebig-beef-gyros,Hebig - Beef Gyros,KEEP,ok,0,4,10,
hf-129871-carrot-cake-with-cream-cheese-filling,Carrot Cake With Cream Cheese Filling,KEEP,ok,0,4,10,
hf-129872-weihnachtskuchen-austria-christmas-cake,Weihnachtskuchen(Austria Christmas Cake),KEEP,ok,0,5,9,
hf-129883-rice-and-broccoli-casserole,Rice And Broccoli Casserole,KEEP,ok,0,4,10,
hf-129897-spaghetti-supper,Spaghetti Supper,KEEP,ok,0,6,9,
hf-1299085-shrimp-and-orzo,Shrimp And Orzo,KEEP,ok,0,4,10,
hf-1299442-cranberry-chocolate-chip-pistachio-almond-biscotti,Cranberry Chocolate Chip Pistachio Almond Biscotti,KEEP,ok,0,7,10,
hf-1299488-spinach-quiche-by-donna-hoiland,Spinach Quiche By Donna Hoiland,KEEP,ok,0,5,10,
hf-12995-potato-special,Potato Special,KEEP,ok,0,5,9,
hf-129973-black-bottom-strawberry-pie,Black Bottom Strawberry Pie,KEEP,ok,0,8,10,
hf-1299733-sushi-bento-risotto,Sushi Bento Risotto,KEEP,ok,0,5,10,
hf-1299844-roasted-vegetable-pizza,Roasted Vegetable Pizza,KEEP,ok,0,6,10,
hf-1300112-panko-mac-and-cheese,Panko Mac And Cheese,KEEP,ok,0,6,10,
hf-1300161-mocha-cookies,Mocha Cookies,KEEP,ok,0,4,10,
hf-1300419-blueberry-muffins-almond-flour-s,Blueberry Muffins- Almond Flour (S),KEEP,ok,0,5,10,
hf-1300453-the-greatest-oatmeal-cookies,The Greatest Oatmeal Cookies,KEEP,ok,0,5,10,
hf-1300558-mccall-s-ultimate-chocolate-chip-cookies,Mccall'S Ultimate Chocolate Chip Cookies,KEEP,ok,0,6,10,
hf-1300799-original-women-s-weekly-meatloaf,Original Women'S Weekly Meatloaf,KEEP,ok,0,6,10,
hf-1300848-white-bean-carrot-and-ham-soup,"White Bean, Carrot And Ham Soup",KEEP,ok,0,4,10,
hf-130097-ellie-s-date-bread,Ellie'S Date Bread,KEEP,ok,0,4,9,
hf-1301073-rosemary-roasted-vegetables,Rosemary Roasted Vegetables,KEEP,ok,0,4,10,
hf-1301116-peanut-butter-blondies,Peanut Butter Blondies,KEEP,ok,0,4,10,
hf-1301119-linguine-with-shrimp-zucchini-and-corn,"Linguine With Shrimp, Zucchini And Corn",KEEP,ok,0,6,10,
hf-130112-nondairy-chocolate-cake,Nondairy Chocolate Cake,KEEP,ok,0,7,9,
hf-1301204-smoky-sweet-roasted-pork-tenderloin,Smoky-Sweet Roasted Pork Tenderloin,KEEP,ok,0,4,10,
hf-1301267-calgary-smoked-meat,Calgary Smoked Meat,KEEP,ok,0,5,10,
hf-1301526-buttermilk-banana-bread,Buttermilk Banana Bread,KEEP,ok,0,4,10,
hf-130177-cowboy-coffee-cake,Cowboy Coffee Cake,KEEP,ok,0,7,10,
hf-1301885-greg-smith-s-beef-sauce,Greg Smith'S Beef Sauce,KEEP,ok,0,5,10,
hf-1302531-florida-grapefruit-and-jicama-vietnamese-salad,Florida Grapefruit And Jicama Vietnamese Salad,KEEP,ok,0,4,10,
hf-1303006-irresistable-cappuccino-blondies,Irresistable Cappuccino Blondies,KEEP,ok,0,5,10,
hf-1303025-coconut-rice-pudding,Coconut Rice Pudding,KEEP,ok,0,4,10,
hf-130310-cracked-wheat-bread,Cracked Wheat Bread,KEEP,ok,0,7,9,
hf-1303357-spicy-sugar-crusted-salmon,Spicy Sugar-Crusted Salmon,KEEP,ok,0,4,10,
hf-1303726-james-beard-s-banana-bread,James Beard'S Banana Bread,KEEP,ok,0,4,10,
hf-1303744-chocolate-chip-cookies-cookie-sandwiches,Chocolate Chip Cookies/Cookie Sandwiches,KEEP,ok,0,4,10,
hf-1303912-fudgey-brownies,Fudgey Brownies,KEEP,ok,0,4,10,
hf-1303961-sriracha-quinoa-bites,Sriracha Quinoa Bites,KEEP,ok,0,6,10,
hf-1304066-chocolate-turtle-brownies,Chocolate Turtle Brownies,KEEP,ok,0,6,10,
hf-130421-banana-pecan-cake,Banana Pecan Cake,KEEP,ok,0,7,9,
hf-1304289-grilled-sesame-eggplant-dip-with-pita-wedges,Grilled Sesame-Eggplant Dip With Pita Wedges,KEEP,ok,0,5,10,
hf-1304310-carrot-squash-soup,Carrot Squash Soup,KEEP,ok,0,5,10,
hf-1304508-caluliflower-riced-buddha-bowl,Caluliflower Riced Buddha Bowl,KEEP,ok,0,4,10,
hf-1304570-sweet-corn-bread,Sweet Corn Bread,KEEP,ok,0,7,10,
hf-130461-ham-corn-and-potato-chowder,"Ham, Corn And Potato Chowder",KEEP,ok,0,5,10,
hf-1304777-vidalia-onion-souffle,Vidalia Onion Souffle,KEEP,ok,0,6,10,
hf-1305004-dense-chocolate-cake,Dense Chocolate Cake,KEEP,ok,0,5,10,
hf-130533-caramel-cookies,Caramel Cookies,KEEP,ok,0,5,10,
hf-1305611-my-stuffed-pork-chop,My Stuffed Pork Chop,FIX,title-mentions-pork-not-in-ingredients,0,6,10,
hf-130565-german-meat-loaf,German Meat Loaf,KEEP,ok,0,5,9,
hf-1305858-a-student-s-sour-cream-coffee-cake,A Student'S Sour Cream Coffee Cake,KEEP,ok,0,8,10,
hf-1305990-slow-cooker-vegetarian-feijoada,Slow-Cooker Vegetarian Feijoada,KEEP,ok,0,4,10,
hf-1306036-janna-s-chocolate-chip-cookies,Janna'S Chocolate Chip Cookies,KEEP,ok,0,4,10,
hf-1306076-healthy-asian-soba-noodle-soup,Healthy Asian Soba Noodle Soup,KEEP,ok,0,4,10,
hf-1306301-banana-chocolate-chip-bread,Banana Chocolate Chip Bread,KEEP,ok,0,6,10,
hf-1306442-reduced-sugar-cranberry-pistachio-biscotti,Reduced Sugar Cranberry Pistachio Biscotti,KEEP,ok,0,7,10,
hf-1307226-cinnamon-raisin-biscotti-bon-appetit,Cinnamon-Raisin Biscotti - Bon Appetit,KEEP,ok,0,4,10,
hf-130737-spice-apple-bars,Spice Apple Bars,KEEP,ok,0,5,10,
hf-130758-mini-meat-loaves,Mini Meat Loaves,KEEP,ok,0,5,9,
hf-13076-mexican-chicken-and-rice,Mexican Chicken And Rice,KEEP,ok,0,7,9,
hf-1307917-everyday-chocolate-cake,Everyday Chocolate Cake,KEEP,ok,0,4,10,
hf-1308431-peanut-butter-surprise-cookies,Peanut Butter Surprise Cookies,KEEP,ok,0,5,10,
hf-1308577-mushroom-burgers-with-barley-vegan,Mushroom Burgers With Barley (Vegan),KEEP,ok,0,5,10,
hf-1308779-fire-and-ice-tomato-salad-salsa,Fire And Ice Tomato Salad/Salsa,KEEP,ok,0,4,10,
hf-1308780-old-timey-fruit-cobbler,Old Timey Fruit Cobbler,KEEP,ok,0,5,10,
hf-1308860-vodka-sauce,Vodka Sauce,KEEP,ok,0,5,10,
hf-130892-durkee-15-minute-casserole,Durkee 15 Minute Casserole,KEEP,ok,0,8,10,
hf-1309041-grilled-brined-shrimp-with-garlic-oil,Grilled Brined Shrimp With Garlic Oil,KEEP,ok,0,4,10,
hf-1309091-garlic-shrimp-and-broccoli-pasta,Garlic Shrimp And Broccoli Pasta,KEEP,ok,0,5,10,
hf-1309104-spiced-lamb-burger,Spiced Lamb Burger,KEEP,ok,0,4,10,
hf-130912-italian-meat-sauce-for-spaghetti,Italian Meat Sauce For Spaghetti,KEEP,ok,0,5,9,
hf-130915-crock-pot-rice-pudding,Crock-Pot Rice Pudding,KEEP,ok,0,5,10,
hf-1309264-gluten-free-crackled-chocolate-cookies,Gluten-Free Crackled Chocolate Cookies,KEEP,ok,0,5,10,
hf-130942-porcupine-meat-balls-and-veggies,Porcupine Meat Balls And Veggies,KEEP,ok,0,5,10,
hf-1309422-apricot-chicken,Apricot Chicken,KEEP,ok,0,4,10,
hf-130951-raisin-spice-bars,Raisin Spice Bars,KEEP,ok,0,6,10,
hf-1310030-rocket-brownies,Rocket Brownies,KEEP,ok,0,7,10,
hf-1310214-hoisin-shrimp-with-bok-choy,Hoisin Shrimp With Bok Choy,KEEP,ok,0,5,10,
hf-1310309-trout-choucroute,Trout Choucroute,KEEP,ok,0,4,10,
hf-1311127-coffee-chocolate-cake,Coffee Chocolate Cake,KEEP,ok,0,5,10,
hf-1311157-crock-pot-pulled-pork-tacos,Crock Pot Pulled Pork Tacos,KEEP,ok,0,8,10,
hf-1311304-sweet-potato-pancake-stack,Sweet Potato Pancake Stack,KEEP,ok,0,6,10,
hf-1311413-curry-cauliflower-soup,Curry Cauliflower Soup,KEEP,ok,0,6,10,
hf-1311442-spicy-tuscan-salmon,Spicy Tuscan Salmon,KEEP,ok,0,7,10,
hf-1311599-jacques-torres-chocolate-chip-cookies,Jacques Torres Chocolate Chip Cookies,KEEP,ok,0,7,10,
hf-1311785-salted-chocolate-pecan-pie,Salted-Chocolate Pecan Pie,KEEP,ok,0,4,10,
hf-131185-raisin-puff-cookies,Raisin Puff Cookies,KEEP,ok,0,7,9,
hf-1311905-thai-beef-salad,Thai Beef Salad,FIX,title-mentions-beef-not-in-ingredients,0,4,10,
hf-1311926-tex-mex-sausage,Tex-Mex Sausage,FIX,title-mentions-sausage-not-in-ingredients,0,4,10,
hf-131201-mississippi-river-cake,Mississippi River Cake,KEEP,ok,0,7,10,
hf-1312397-tomato-frittata,Tomato Frittata,KEEP,ok,0,4,10,
hf-1312471-chicken-with-garlic,Chicken With Garlic,KEEP,ok,0,7,10,
hf-131253-devil-dogs,Devil Dogs,KEEP,ok,0,5,10,
hf-1312556-risotto-contessa,Risotto Contessa,KEEP,ok,0,5,10,
hf-131269-rocky-road-bars,Rocky Road Bars,KEEP,ok,0,4,10,
hf-1312713-grandma-ceccacci-s-ravioli-filling,Grandma Ceccacci'S Ravioli Filling,KEEP,ok,0,4,10,
hf-1312900-chicken-enchilada-casserol,Chicken Enchilada Casserol,KEEP,ok,0,4,10,
hf-131319-sweet-and-sour-chinese-cabbage,Sweet And Sour Chinese Cabbage,KEEP,ok,0,6,9,
hf-1313393-japanese-roast-chicken,Japanese Roast Chicken,KEEP,ok,0,4,10,
hf-1313517-chicken-rollups,Chicken Rollups,KEEP,ok,0,4,10,
hf-1313825-rici-e-bici,Rici E Bici,KEEP,ok,0,5,10,
hf-131404-tomato-salsa-canned,Tomato Salsa Canned,KEEP,ok,0,6,9,
hf-1314089-ww-ginger-glazed-halibut,Ww Ginger-Glazed Halibut,KEEP,ok,0,5,10,
hf-1314187-new-york-cheescake,New York Cheescake,KEEP,ok,0,5,10,
hf-131430-strawberry-cake,Strawberry Cake,KEEP,ok,0,5,10,
hf-1314438-sun-dried-tomato-crusted-chicken,Sun-Dried Tomato Crusted Chicken,KEEP,ok,0,8,10,
hf-1314511-healthy-sweet-potato-pie-recipe,Healthy Sweet Potato Pie Recipe,KEEP,ok,0,5,10,
hf-1314549-skirt-steak-with-balsamic-glazed-onions,Skirt Steak With Balsamic Glazed Onions,KEEP,ok,0,5,10,
hf-1314766-lemon-garlic-slow-cooker-chicken,Lemon Garlic Slow-Cooker Chicken,KEEP,ok,0,4,10,
hf-1314965-black-and-white-croissant-bread-pudding,Black And White Croissant Bread Pudding,KEEP,ok,0,6,10,
hf-13150-pumpkin-cookies,Pumpkin Cookies,KEEP,ok,0,7,10,
hf-1315019-tropical-coffee-cake,Tropical Coffee Cake,KEEP,ok,0,5,10,
hf-1315418-mediterranean-tilapia-with-vegetables,Mediterranean Tilapia With Vegetables,KEEP,ok,0,6,10,
hf-1315972-christa-s-oatmeal-cookies,Christa'S Oatmeal Cookies,KEEP,ok,0,5,10,
hf-131600-strawberry-salad-with-pretzel-crust,Strawberry Salad With Pretzel Crust,KEEP,ok,0,8,10,
hf-1316186-sweet-bean-piroshki,Sweet-Bean Piroshki,KEEP,ok,0,7,10,
hf-1316294-chicken-and-broccoli-braid,Chicken And Broccoli Braid,KEEP,ok,0,6,10,
hf-131633-coffee-cake,Coffee Cake,KEEP,ok,0,6,10,
hf-1316492-muesli-health-bites,Muesli Health Bites,KEEP,ok,0,5,10,
hf-131664-ham-casserole-leftover-cooked-ham,Ham Casserole(Leftover Cooked Ham),KEEP,ok,0,4,9,
hf-131666-buttermilk-brownies,Buttermilk Brownies,KEEP,ok,0,5,10,
hf-1316661-mushroom-gravy,Mushroom Gravy,KEEP,ok,0,7,10,
hf-1316727-hilary-clinton-s-oatmeal-chocolate-chip-cookies,Hilary Clinton'S Oatmeal Chocolate Chip Cookies,KEEP,ok,0,4,10,
hf-1316931-mini-cheesecakes,Mini Cheesecakes,KEEP,ok,0,6,10,
hf-1316986-white-chocolate-reese-s-peanut-butter-blossoms,White Chocolate Reese'S Peanut Butter Blossoms,KEEP,ok,0,6,10,
hf-1317115-grapefruit-pie,Grapefruit Pie,KEEP,ok,0,5,10,
hf-1317146-korean-kongnamul-guk-soybean-sprout-soup,Korean Kongnamul Guk  (Soybean Sprout Soup),KEEP,ok,0,5,10,
hf-131722-marinated-broccoli,Marinated Broccoli,KEEP,ok,0,5,9,
hf-1317296-curry-de-crevettes,Curry De Crevettes,KEEP,ok,0,6,10,
hf-1317592-essential-eating-sweet-sprouted-cornbread,Essential Eating Sweet Sprouted Cornbread,KEEP,ok,0,6,10,
hf-1317693-tuscan-style-gluten-free-cantucci,Tuscan Style Gluten Free Cantucci,KEEP,ok,0,7,10,
hf-1317871-cheesey-cauliflower,Cheesey Cauliflower,KEEP,ok,0,4,10,
hf-1317911-vegan-gingersnaps,Vegan Gingersnaps,KEEP,ok,0,6,10,
hf-1317947-chocolate-pumpkin-cake,Chocolate Pumpkin Cake,KEEP,ok,0,6,10,
hf-1317950-ancho-chili-chocolate-chip-oatmeal-cookies,Ancho Chili Chocolate Chip Oatmeal Cookies,KEEP,ok,0,4,10,
hf-13180-macaroni-and-cheese,Macaroni And Cheese,KEEP,ok,0,5,10,
hf-1318471-rhubarb-oat-bars,Rhubarb Oat Bars,KEEP,ok,0,5,10,
hf-1318490-new-orleans-chocolate-pie,New Orleans Chocolate Pie,KEEP,ok,0,6,10,
hf-1318859-aunt-gail-s-meatballs,Aunt Gail'S Meatballs,KEEP,ok,0,8,10,
hf-1318889-raisin-muffins,Raisin Muffins,KEEP,ok,0,7,10,
hf-1318894-breakfast-stew,Breakfast Stew,KEEP,ok,0,4,10,
hf-13190-virginia-baked-beans,Virginia Baked Beans,KEEP,ok,0,8,9,
hf-1319255-chicken-wings-vietnamese-style,Chicken Wings Vietnamese Style,KEEP,ok,0,4,10,
hf-1319294-pom-banana-pistachio-bread,"Pom, Banana & Pistachio Bread",KEEP,ok,0,6,10,
hf-131941-chocolate-cherry-cake,Chocolate Cherry Cake,KEEP,ok,0,5,10,
hf-131946-coconut-cream-pie,Coconut Cream Pie,KEEP,ok,0,8,10,
hf-131948-sour-cream-corn-bread,Sour Cream Corn Bread,KEEP,ok,0,4,10,
hf-1319509-scallops-spinach-and-brandy,"Scallops, Spinach And Brandy",KEEP,ok,0,6,10,
hf-1319638-pork-tenderloins-with-balsamic-strawberries,Pork Tenderloins With Balsamic Strawberries,KEEP,ok,0,7,10,
hf-1319666-pot-roast-with-fruit,Pot Roast With Fruit,KEEP,ok,0,4,10,
hf-13200-belvie-s-favorite-cake,Belvie'S Favorite Cake,KEEP,ok,0,4,10,
hf-132018-indian-summer-casserole,Indian Summer Casserole,KEEP,ok,0,6,10,
hf-132025-big-soft-sugar-cookies,Big Soft Sugar Cookies,KEEP,ok,0,5,9,
hf-1320435-slow-cooker-5-spice-chicken,Slow Cooker 5 Spice Chicken,KEEP,ok,0,4,10,
hf-132063-easy-banana-cake,Easy Banana Cake,KEEP,ok,0,4,9,
hf-1320967-white-chocolate-mocha-cookies,White Chocolate Mocha Cookies,KEEP,ok,0,4,10,
hf-132130-turkey-or-chicken-strata,Turkey Or Chicken Strata,KEEP,ok,0,4,10,
hf-1321413-banana-raisin-oatmeal-singles,Banana Raisin Oatmeal Singles,KEEP,ok,0,4,10,
hf-132142-margie-s-spanish-rice,Margie'S Spanish Rice,KEEP,ok,0,5,10,
hf-1321601-bavarian-potato-salad,Bavarian Potato Salad,KEEP,ok,0,4,10,
hf-132180-pumpkin-kasha-a-russian-dish-pudding,Pumpkin Kasha(A Russian Dish Pudding),KEEP,ok,0,5,10,
hf-1321846-cheesecake-marbled-brownies,Cheesecake-Marbled Brownies,KEEP,ok,0,5,10,
hf-132194-green-tomato-bread,Green Tomato Bread,KEEP,ok,0,5,10,
hf-13221-oriental-chicken-wings-and-drummies,Oriental Chicken Wings And Drummies,KEEP,ok,0,6,9,
hf-1322155-buster-bar-ice-cream-dessert,Buster Bar Ice Cream Dessert,KEEP,ok,0,7,10,
hf-132218-rice-dressing-supreme,Rice Dressing Supreme,KEEP,ok,0,4,10,
hf-1322232-sugar-spice-pecans,Sugar & Spice Pecans,KEEP,ok,0,7,10,
hf-1322289-gharki-dal-red-lentils,Gharki Dal (Red Lentils),KEEP,ok,0,4,10,
hf-1322688-cheesy-egg-fluff-tal,Cheesy Egg Fluff (Tal),KEEP,ok,0,7,10,
hf-13229-king-s-oatmeal-cookies,King'S Oatmeal Cookies,KEEP,ok,0,4,10,
hf-132300-hawaiian-stuffed-chicken-breasts,Hawaiian Stuffed Chicken Breasts,KEEP,ok,0,6,9,
hf-1323013-mami-s-lebkuchen,Mami'S Lebkuchen,KEEP,ok,0,7,10,
hf-132302-vegetable-stew,Vegetable Stew,KEEP,ok,0,8,9,
hf-1323214-glazed-lemon-loaf,Glazed Lemon Loaf,KEEP,ok,0,6,10,
hf-1323329-cranberry-pork-medallions,Cranberry Pork Medallions,KEEP,ok,0,4,10,
hf-132352-orange-date-bars,Orange Date Bars,KEEP,ok,0,5,9,
