id,title,verdict,reason,has_photo,step_count,ingredient_count,suspect_ingredient_names
myplate-migas-crumbs,"Migas ""Crumbs""",KEEP,ok,1,9,6,
myplate-mini-caprese-bites,Mini Caprese Bites,KEEP,ok,1,4,6,
myplate-mock-sour-cream,Mock Sour Cream,KEEP,ok,1,2,3,
myplate-mock-southern-sweet-potato-pie,Mock Southern Sweet Potato Pie,KEEP,ok,1,2,12,
myplate-mousse-a-la-banana,Mousse a la Banana,KEEP,ok,1,3,6,
myplate-parmesan-chive-biscuits,Parmesan Chive Biscuits,KEEP,ok,1,5,5,
myplate-parmesan-peas,Parmesan Peas,KEEP,ok,1,3,5,
myplate-party-time-pasta,Party-Time Pasta,KEEP,ok,0,5,9,
myplate-pasta-bolognese,Pasta Bolognese,KEEP,ok,1,5,11,
myplate-pasta-frittata-with-peas,Pasta Frittata with Peas,KEEP,ok,1,5,7,
myplate-pasta-primavera,Pasta Primavera,KEEP,ok,1,7,8,
myplate-pasta-primavera-ii,Pasta Primavera II,KEEP,ok,1,6,4,
myplate-pasta-salad,Pasta Salad,KEEP,ok,1,5,8,
myplate-pasta-salad-with-herb-vinaigrette,Pasta Salad with Herb Vinaigrette,KEEP,ok,1,3,11,
myplate-pasta-with-vegetables,Pasta with Vegetables,KEEP,ok,1,3,10,
myplate-pea-guacamole,Pea Guacamole,KEEP,ok,1,4,9,
myplate-pea-pesto,Pea Pesto,KEEP,ok,1,4,10,
myplate-pear-rabbit,Pear Rabbit,KEEP,ok,1,5,2,
myplate-picadillo,Picadillo,KEEP,ok,1,5,10,
myplate-pico-de-gallo,Pico de Gallo,KEEP,ok,1,3,7,
myplate-pineapple-angel-food-cake,Pineapple Angel Food Cake,KEEP,ok,1,9,8,
myplate-pineapple-orange-frozen-yogurt,Pineapple Orange Frozen Yogurt,KEEP,ok,1,4,3,
myplate-pineapple-rice-bake,Pineapple Rice Bake,KEEP,ok,0,6,8,
myplate-pineapple-zucchini-cake,Pineapple Zucchini Cake,KEEP,ok,1,6,12,
myplate-pink-party-salad,Pink Party Salad,KEEP,ok,1,9,9,
myplate-plantain-cups-with-shredded-chicken-mofonguitos,Plantain Cups with Shredded Chicken | Mofonguitos,KEEP,ok,1,9,10,
myplate-polenta-with-pepper-and-cheese,Polenta with Pepper and Cheese,KEEP,ok,1,6,10,
myplate-popping-pomegranate-salsa,Popping Pomegranate Salsa,KEEP,ok,1,2,9,
myplate-pork-loin-roast-with-veggies,Pork Loin Roast with Veggies,KEEP,ok,1,9,9,
myplate-pork-power-bowl,Pork Power Bowl,KEEP,ok,1,6,24,
myplate-pot-roasted-beef,Pot Roasted Beef,KEEP,ok,1,7,9,"red potatoes, peeled and quart…|turnips, peeled and quartered …"
myplate-potato-beef-casserole,Potato Beef Casserole,KEEP,ok,1,7,5,
myplate-potato-black-bean-kale-skillet,"Potato, Black Bean, & Kale Skillet",KEEP,ok,1,6,10,
myplate-potato-cakes,Potato Cakes,KEEP,ok,1,8,4,
myplate-potato-nachos,Potato Nachos,KEEP,ok,1,8,10,
myplate-potato-salad,Potato Salad,KEEP,ok,1,13,5,
myplate-potato-skins-with-buffalo-chicken,Potato Skins with Buffalo Chicken,KEEP,ok,1,9,11,
myplate-potato-soup,Potato Soup,KEEP,ok,1,13,9,
myplate-potato-spinach-casserole,Potato Spinach Casserole,KEEP,ok,1,10,11,
myplate-potato-spinach-lasagna,Potato Spinach Lasagna,KEEP,ok,1,12,10,
myplate-pumpkin-cheese-pie,Pumpkin Cheese Pie,KEEP,ok,1,4,9,
myplate-pumpkin-chili,Pumpkin Chili,KEEP,ok,1,8,13,
myplate-pumpkin-cookies,Pumpkin Cookies,KEEP,ok,1,7,13,
myplate-pumpkin-mac-cheese-for-one,Pumpkin Mac & Cheese for One,KEEP,ok,1,3,6,
myplate-pumpkin-ricotta-stuffed-shells,Pumpkin Ricotta Stuffed Shells,KEEP,ok,1,6,10,
myplate-pupusas-revueltas,Pupusas Revueltas,KEEP,ok,1,8,10,
myplate-purple-cow,Purple Cow,KEEP,ok,1,3,5,
myplate-quesadilla-con-huevos,Quesadilla con Huevos,KEEP,ok,1,5,4,
myplate-quick-and-easy-bean-dip,Quick and Easy Bean Dip,KEEP,ok,1,4,3,
myplate-quick-and-easy-pizza,Quick and Easy Pizza,KEEP,ok,1,12,7,
myplate-quick-and-easy-potato-casserole,Quick and Easy Potato Casserole,KEEP,ok,1,5,8,
myplate-quick-and-healthy-black-eyed-peas,Quick and Healthy Black-Eyed Peas,KEEP,ok,1,5,5,
myplate-quick-black-bean-salad,Quick Black Bean Salad,KEEP,ok,1,4,3,
myplate-quick-chicken-vegetable-soup,Quick Chicken & Vegetable Soup,KEEP,ok,1,6,9,
myplate-red-lentils-with-onion-masoor-dal,Red Lentils with Onion | Masoor Dal,KEEP,ok,1,10,10,
myplate-red-monster-smoothie,Red Monster Smoothie,KEEP,ok,0,4,8,
myplate-red-potato-and-cabbage-colcannon,Red Potato and Cabbage (Colcannon),KEEP,ok,1,6,7,
myplate-refried-beans,Refried Beans,KEEP,ok,1,6,5,
myplate-rice-bowl-breakfast-with-fruit-and-nuts,Rice Bowl Breakfast with Fruit and Nuts,KEEP,ok,1,4,5,
myplate-rice-crusted-pizza,Rice-Crusted Pizza,KEEP,ok,1,10,5,
myplate-rice-dessert,Rice Dessert,KEEP,ok,1,5,5,
myplate-rice-pudding,Rice Pudding,KEEP,ok,1,7,9,
myplate-rise-and-shine-cobbler,Rise and Shine Cobbler,KEEP,ok,1,6,6,
myplate-roast-turkey-breast-with-rosemary-sage-and-thyme,"Roast Turkey Breast with Rosemary, Sage, and Thyme",KEEP,ok,1,7,9,
myplate-roasted-cauliflower,Roasted Cauliflower,KEEP,ok,1,6,5,
myplate-sarah-s-green-bean-casserole,Sarah’s Green Bean Casserole,KEEP,ok,1,9,13,
myplate-sarah-s-spicy-curry-turkey-soup,Sarah’s Spicy Curry Turkey Soup,KEEP,ok,1,7,15,
myplate-sardine-cucumber-and-tomato-sandwich,"Sardine, Cucumber, and Tomato Sandwich",KEEP,ok,1,4,6,
myplate-saut-ed-walleye-with-tarragon,Sautéed Walleye with Tarragon,KEEP,ok,1,7,5,
myplate-savory-and-spicy-ground-beef-succotash,Savory and Spicy Ground Beef & Succotash,KEEP,ok,1,4,7,
myplate-savory-bread-pudding-with-kale-and-butternut-squash,Savory Bread Pudding with Kale and Butternut Squash,KEEP,ok,1,7,9,
myplate-savory-meatloaf-muffins,Savory Meatloaf Muffins,KEEP,ok,1,6,7,
myplate-scallion-rice,Scallion Rice,KEEP,ok,0,4,3,
myplate-scalloped-potatoes,Scalloped Potatoes,KEEP,ok,1,6,6,
myplate-scalloped-potatoes-ii,Scalloped Potatoes II,KEEP,ok,1,9,7,
myplate-scrambled-tofu,Scrambled Tofu,KEEP,ok,0,7,5,
myplate-seared-greens,Seared Greens,KEEP,ok,1,7,7,
myplate-seasoned-roasted-vegetables,Seasoned Roasted Vegetables,KEEP,ok,1,6,6,
myplate-sensational-six-layer-dinner,Sensational Six-Layer Dinner,KEEP,ok,0,5,7,
myplate-sesame-turnips-and-carrots,Sesame Turnips and Carrots,KEEP,ok,1,4,7,
myplate-shake-a-pudding,Shake-A-Pudding,KEEP,ok,1,6,3,
myplate-shirini,Shirini,KEEP,ok,1,4,5,
myplate-shorba-lamb-and-peanut-soup,Shorba (Lamb and Peanut Soup),KEEP,ok,1,8,11,
myplate-shrimp-confetti-salad-sandwich-with-grapes,Shrimp Confetti Salad Sandwich with Grapes,KEEP,ok,1,4,10,
myplate-simmered-beans,Simmered Beans,KEEP,ok,1,6,5,
myplate-simple-green-smoothie,Simple Green Smoothie,KEEP,ok,1,5,8,
myplate-simple-stuffed-peppers,Simple Stuffed Peppers,KEEP,ok,1,12,7,
myplate-simply-satisfying-kale-and-tuna-salad,Simply Satisfying Kale and Tuna Salad,KEEP,ok,1,7,8,
myplate-skillet-catfish,Skillet Catfish,KEEP,ok,1,5,10,
myplate-skillet-lasagna,Skillet Lasagna,KEEP,ok,1,11,7,
myplate-skillet-meals,Skillet Meals,KEEP,ok,1,5,6,
myplate-skillet-noodles-and-beef,Skillet Noodles and Beef,KEEP,ok,1,6,11,
myplate-skillet-pasta-dinner,Skillet Pasta Dinner,KEEP,ok,1,5,7,
myplate-slow-cooker-cheesy-swiss-steak,Slow Cooker Cheesy Swiss Steak,KEEP,ok,0,9,8,
myplate-slow-cooker-hamburger-stew,Slow Cooker Hamburger Stew,KEEP,ok,0,4,8,
myplate-slow-cooker-lentil-soup,Slow Cooker Lentil Soup,KEEP,ok,1,4,7,
myplate-slow-cooker-pork-stew-over-brown-rice,Slow Cooker Pork Stew over Brown Rice,KEEP,ok,1,7,11,
myplate-smoked-ham-hocks-with-lima-beans,Smoked Ham Hocks with Lima Beans,KEEP,ok,1,5,6,
myplate-smoky-mustard-maple-salmon,Smoky Mustard-Maple Salmon,KEEP,ok,1,6,6,
myplate-smothered-greens,Smothered Greens,KEEP,ok,1,5,11,
myplate-snappy-rice-dish,Snappy Rice Dish,KEEP,ok,1,4,6,
myplate-soft-chicken-taco,Soft Chicken Taco,KEEP,ok,1,7,13,
myplate-somali-summer-salad,Somali Summer Salad,KEEP,ok,1,6,7,
myplate-soul-healthy-cornbread,Soul-Healthy Cornbread,KEEP,ok,1,7,9,
myplate-south-of-the-border-dip,South of the Border Dip,KEEP,ok,1,4,3,
myplate-south-of-the-border-salad,South of the Border Salad,KEEP,ok,1,5,8,
myplate-southwestern-pepper-cups,Southwestern Pepper Cups,KEEP,ok,1,7,8,
myplate-spaghetti-and-spinach-pesto,Spaghetti and Spinach Pesto,KEEP,ok,1,5,11,
myplate-spaghetti-squash-with-tomatoes-basil-and-parmesan,"Spaghetti Squash with Tomatoes, Basil, and Parmesan",KEEP,ok,1,4,7,
myplate-spaghetti-with-quick-meat-sauce,Spaghetti with Quick Meat Sauce,KEEP,ok,1,8,12,
myplate-spanish-baked-fish,Spanish Baked Fish,KEEP,ok,1,9,7,
myplate-spanish-rice,Spanish Rice,KEEP,ok,1,4,11,
myplate-speedy-burritos,Speedy Burritos,KEEP,ok,1,5,11,
myplate-spicy-baked-fish-ii,Spicy Baked Fish II,KEEP,ok,1,4,5,
myplate-spicy-baked-squash,Spicy Baked Squash,KEEP,ok,1,9,8,
myplate-spicy-carrots-and-squash,Spicy Carrots and Squash,KEEP,ok,1,6,6,
myplate-spicy-chicken-and-potato-soup,Spicy Chicken and Potato Soup,KEEP,ok,0,9,11,
myplate-spicy-fruit-cup,Spicy Fruit Cup,KEEP,ok,1,8,7,
myplate-spinach-salad-with-apples-and-eggs,Spinach Salad with Apples and Eggs,KEEP,ok,1,6,6,
myplate-spinach-salad-with-apples-and-raisins,Spinach Salad with Apples and Raisins,KEEP,ok,1,3,7,
myplate-spinach-stuffed-potatoes,Spinach Stuffed Potatoes,KEEP,ok,1,10,8,
myplate-spinach-tomatoes-and-corn,"Spinach, Tomatoes, and Corn",KEEP,ok,0,3,5,
myplate-splendid-fruit-salad,Splendid Fruit Salad,KEEP,ok,0,4,5,
myplate-split-pea-soup,Split Pea Soup,KEEP,ok,1,5,5,
myplate-spring-vegetable-saut,Spring Vegetable Sauté,KEEP,ok,1,6,11,
myplate-springtime-cereal,Springtime Cereal,KEEP,ok,1,5,8,
myplate-squash-salsa,Squash Salsa,KEEP,ok,1,4,10,
myplate-squash-squares,Squash Squares,KEEP,ok,1,4,8,
myplate-stewed-cauliflower-tomatoes-and-onions,"Stewed Cauliflower, Tomatoes, and Onions",KEEP,ok,0,13,8,
myplate-stir-fried-beef,Stir Fried Beef,FIX,title-mentions-beef-not-in-ingredients,1,5,9,
myplate-stove-top-casserole,Stove Top Casserole,KEEP,ok,0,6,7,
myplate-stovetop-tamale-pie,Stovetop Tamale Pie,KEEP,ok,1,4,11,
myplate-strawberry-banana-parfait,Strawberry Banana Parfait,KEEP,ok,1,3,5,
myplate-strawberry-kiwi-yogurt-pops,Strawberry Kiwi Yogurt Pops,KEEP,ok,1,5,4,
myplate-strawberry-s-mores,Strawberry S'Mores,KEEP,ok,1,6,3,
myplate-stuffed-bell-peppers,Stuffed Bell Peppers,KEEP,ok,1,5,8,
myplate-stuffed-green-peppers,Stuffed Green Peppers,KEEP,ok,1,7,6,
myplate-stuffed-tomatoes,Stuffed Tomatoes,KEEP,ok,1,10,9,
myplate-sugar-and-spice-cookies-from-better-baking-mix,Sugar and Spice Cookies (from Better Baking Mix),KEEP,ok,1,9,7,
myplate-summer-italian-vegetables,Summer Italian Vegetables,KEEP,ok,1,8,7,
myplate-summer-salad,Summer Salad,KEEP,ok,1,3,6,
myplate-summer-squash-italian-style,"Summer Squash, Italian Style",KEEP,ok,1,5,6,
myplate-summer-squash-medley,Summer Squash Medley,KEEP,ok,1,6,8,
myplate-summer-vegetable-spaghetti,Summer Vegetable Spaghetti,KEEP,ok,1,4,13,
myplate-sunshine-salad,Sunshine Salad,KEEP,ok,1,3,6,
myplate-sweet-acorn-squash,Sweet Acorn Squash,KEEP,ok,1,7,4,
myplate-sweet-and-savory-peanut-butter-dip,Sweet and Savory Peanut Butter Dip,KEEP,ok,0,5,5,
myplate-sweet-potato-casserole,Sweet Potato Casserole,KEEP,ok,1,5,5,
myplate-sweet-potato-cheesecake,Sweet Potato Cheesecake,KEEP,ok,1,2,10,
myplate-sweet-potato-custard,Sweet Potato Custard,KEEP,ok,1,8,10,
myplate-sweet-potato-harvest-salad,Sweet Potato Harvest Salad,KEEP,ok,1,7,8,
myplate-sweet-potato-pancakes,Sweet Potato Pancakes,KEEP,ok,1,6,7,
myplate-sweet-potato-pancakes-with-balsamic-maple-mushrooms,Sweet Potato Pancakes with Balsamic Maple Mushrooms,KEEP,ok,1,8,12,
myplate-sweet-potato-pie,Sweet Potato Pie,KEEP,ok,1,5,12,
myplate-sweet-potato-pone,Sweet Potato Pone,KEEP,ok,1,7,6,
myplate-sweetened-condensed-milk,Sweetened Condensed Milk,KEEP,ok,1,3,4,
myplate-swiss-chard-and-cranberries,Swiss Chard and Cranberries,KEEP,ok,1,6,4,
myplate-taco-flavored-potatoes,Taco Flavored Potatoes,KEEP,ok,1,7,4,
myplate-tangy-crisp-vegetable-and-pasta-salad,Tangy Crisp Vegetable and Pasta Salad,KEEP,ok,0,10,11,
myplate-tangy-jicama-slaw,Tangy Jicama Slaw,KEEP,ok,0,5,5,
myplate-tartar-sauce,Tartar Sauce,KEEP,ok,1,3,6,
myplate-tastee-burgers,Tastee Burgers,KEEP,ok,1,10,11,
