id,title,verdict,reason,has_photo,step_count,ingredient_count,suspect_ingredient_names
hf-122440-sue-s-soft-molasses-cookies,Sue'S Soft Molasses Cookies,FIX,no-photo;no-cuisine;no-description,0,7,10,
hf-1224420-mexican-wedding-cake,Mexican Wedding Cake,FIX,no-photo;no-cuisine;no-description,0,8,10,
hf-1224536-grilled-thai-steak-sandwiches,Grilled Thai Steak Sandwiches,FIX,no-photo;no-cuisine;no-description,0,4,10,
hf-122465-raisin-coconut-bread-pudding,Raisin-Coconut Bread Pudding,FIX,range-parser-bug;no-photo;no-cuisine;no-description,0,4,10,"-4 slices, homemade bread [range-bug]"
hf-1224785-nikki-s-health-cookies,Nikki'S Health Cookies,FIX,no-photo;no-cuisine;no-description,0,7,10,
hf-122482-pumpkin-stew,Pumpkin Stew,FIX,no-photo;no-cuisine;no-description,0,7,10,
hf-1224916-banana-muffins-with-sour-cream,Banana Muffins With Sour Cream,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1225098-lamb-with-cucumber-mint-salad,Lamb With Cucumber-Mint Salad,FIX,range-parser-bug;no-photo;no-cuisine;no-description,0,5,10,"-5 ounces lamb loin chops, fat trimmed [range-bug]"
hf-1225191-bourbon-street-po-boy,Bourbon Street Po' Boy,FIX,no-photo;no-cuisine;no-description,0,7,10,
hf-1225387-slow-cooked-south-carolina-pulled-pork,Slow Cooked South Carolina Pulled Pork,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1225518-chicken-jump-in-the-mouth,Chicken Jump-In-The-Mouth,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1225519-quick-tomato-sauce,Quick Tomato Sauce,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1225836-almond-and-celery-stuffing,Almond And Celery Stuffing,FIX,no-photo;no-cuisine;no-description,0,4,10,
hf-1225938-kentucky-fried-chicken-seasoning-mix,Kentucky Fried Chicken Seasoning Mix,FIX,title-mismatch:chicken;no-photo;no-cuisine;no-description,0,5,10,
hf-1226019-green-goddess-potato-salad,Green Goddess Potato Salad,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1226173-bite-size-sour-cream-pound-cake-cupcakes,Bite-Size Sour Cream Pound Cake Cupcakes,FIX,no-photo;no-cuisine;no-description,0,4,10,
hf-1226245-monster-cookie-bars-no-flour,Monster Cookie Bars (No-Flour),FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1226257-one-pan-banana-cake,One Pan Banana Cake,FIX,no-photo;no-cuisine;no-description,0,4,10,
hf-1226319-smoked-sausage-soup,Smoked Sausage Soup,FIX,no-photo;no-cuisine;no-description,0,8,10,
hf-1226321-honey-lemon-boneless-pork-chops,Honey Lemon Boneless Pork Chops,FIX,no-photo;no-cuisine;no-description,0,4,10,
hf-1226530-chipotle-barbecue-sauce,Chipotle Barbecue Sauce,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1226678-grilled-halibut-with-lemon-basil-pesto,Grilled Halibut With Lemon-Basil Pesto,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1226680-ultra-quick-lasagna,Ultra Quick Lasagna,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-122672-chewy-peanut-butter-squares,Chewy Peanut Butter Squares,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1226773-elswet-s-baked-sirloin,Elswet'S Baked Sirloin,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1226948-bacon-meatballs,Bacon Meatballs,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1226977-orange-roughy-with-veggies,Orange Roughy With Veggies,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1227181-popeye-s-style-oven-fried-drumsticks,Popeye'S Style Oven Fried Drumsticks,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1227187-beef-mushroom-barley-soup,Beef Mushroom Barley Soup,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1227258-blackberry-orange-loaf,Blackberry Orange Loaf,FIX,range-parser-bug;no-photo;no-cuisine;no-description,0,5,10,-2 cup blackberry [range-bug]
hf-1227288-loose-meat-sandwiches-maid-rite,Loose Meat Sandwiches ( Maid-Rite ),FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1227290-spicy-tomato-and-bean-soup,Spicy Tomato And Bean Soup,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1227420-bangin-french-onion-dip,Bangin' French Onion Dip!,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-122746-critter-crackers,Critter Crackers,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1227486-pumpkin-curry-penne,Pumpkin Curry Penne,FIX,no-photo;no-cuisine;no-description,0,4,10,
hf-122751-mother-s-icebox-cookies,Mother'S Icebox Cookies,FIX,no-photo;no-cuisine;no-description,0,7,9,
hf-1227587-open-faced-eggplant-avocado-sandwich,Open Faced Eggplant-Avocado Sandwich,FIX,range-parser-bug;no-photo;no-cuisine;no-description,0,6,10,-3 teaspoons olive oil [range-bug]; -3 teaspoons lime juice [range-bug]; -3 teaspoons cilantro [range-bug]
hf-1227622-crushed-new-potatoes,Crushed New Potatoes,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1227667-tex-mex-pinto-beans,Tex Mex Pinto Beans,FIX,range-parser-bug;no-photo;no-cuisine;no-description,0,5,10,-5 fresh jalapeno peppers [range-bug]
hf-1227690-lemon-and-leek-risotto,Lemon And Leek Risotto,FIX,no-photo;no-cuisine;no-description,0,7,10,
hf-1227741-caribbean-creamy-sweet-potato-soup,Caribbean Creamy Sweet Potato Soup,FIX,no-photo;no-cuisine;no-description,0,8,10,
hf-1227825-kofta-meatloaf,Kofta Meatloaf,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1227846-german-pickled-beet-salad-vegan,German Pickled Beet Salad (Vegan),FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1228059-cilantro-cheddar-drop-biscuits,Cilantro & Cheddar Drop Biscuits,FIX,no-photo;no-cuisine;no-description,0,6,10,
hf-1228153-country-turkey-casserole,Country Turkey Casserole,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1228195-franks-red-hot-chicken-tortilla-soup,Franks Red Hot Chicken Tortilla Soup,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1228268-liver-pate-la-quiche-continental-cafe,Liver Pate (La Quiche Continental Cafe),FIX,no-photo;no-cuisine;no-description,0,4,10,
hf-1228281-fresh-blueberry-pie,Fresh Blueberry Pie,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1228305-peppermint-white-chocolate-chip-cookies,Peppermint White Chocolate Chip Cookies,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-122831-chocolate-chip-muffins,Chocolate Chip Muffins,FIX,no-photo;no-cuisine;no-description,0,8,10,
hf-1228342-canadian-yummy-maple-monkey-bread,Canadian - Yummy Maple Monkey Bread,FIX,no-photo;no-cuisine;no-description,0,8,10,
hf-1228366-peaches-cream-dream-muffins,Peaches & Cream Dream Muffins,FIX,no-photo;no-cuisine;no-description,0,7,10,
hf-1228373-spiced-pumpkin-biscuits,Spiced Pumpkin Biscuits,FIX,no-photo;no-cuisine;no-description,0,8,10,
hf-1228509-favorite-challah,Favorite Challah,FIX,no-photo;no-cuisine;no-description,0,8,10,
hf-1228600-smokin-jerk-bbq-sauce,Smokin Jerk Bbq Sauce,FIX,no-photo;no-cuisine;no-description,0,4,10,
hf-1228685-moosewood-caesar-dressing,Moosewood Caesar Dressing,FIX,range-parser-bug;no-photo;no-cuisine;no-description,0,4,10,"-3 kalamata olives, pitted and chopped [range-bug]"
hf-1228707-pork-tenderloin-with-spicy-bourbon-sauce,Pork Tenderloin With Spicy Bourbon Sauce,FIX,no-photo;no-cuisine;no-description,0,5,10,
hf-1228716-stuffed-strawberry-muffins,Stuffed Strawberry Muffins,FIX,no-photo;no-cuisine;no-description,0,8,10,
hf-1228789-quinoa-with-chard-and-chickpeas,Quinoa With Chard And Chickpeas,FIX,no-photo;no-cuisine;no-description,0,7,10,
