id,title,verdict,reason,has_photo,step_count,ingredient_count,suspect_ingredient_names
hf-1161123-spiced-chicken,Spiced Chicken,fix,range parser bug (-N prefix),0,8,10,"-5 sprigs coriander, to garnish"
hf-116124-cabbage-soup,Cabbage Soup,keep,ok,0,4,10,
hf-1161285-honey-lemon-grilled-chicken,Honey Lemon Grilled Chicken,keep,ok,0,4,10,
hf-1161298-king-arthur-butterscotch-macadamia-nut-cookies,King Arthur Butterscotch Macadamia Nut Cookies,keep,ok,0,6,10,
hf-1161426-bacon-spinach-quiche-on-mashed-potatoes,Bacon Spinach Quiche On Mashed Potatoes,fix,missing cuisine (looks french),0,5,10,
hf-1161521-mile-high-lemon-meringue-pie,Mile High Lemon Meringue Pie,keep,ok,0,6,10,
hf-1161537-pecan-chocolate-chip-cookies,Pecan Chocolate Chip Cookies,keep,ok,0,7,10,
hf-1161567-rosemary-tomato-and-black-olive-chicken,"Rosemary, Tomato And Black Olive Chicken",keep,ok,0,6,10,
hf-1161582-low-fat-cherry-loaf,Low Fat Cherry Loaf,keep,ok,0,4,10,
hf-1161680-key-lime-white-chocolate-chippers,Key Lime White Chocolate Chippers,keep,ok,0,5,10,
hf-1161726-spicy-grilled-fish-pieces,Spicy Grilled Fish Pieces,keep,ok,0,6,10,
hf-1161803-very-good-chocolate-cake,Very Good Chocolate Cake,keep,ok,0,6,10,
hf-1161842-chocolate-coconut-cherry-cookie,Chocolate Coconut Cherry Cookie,keep,ok,0,7,10,
hf-1161848-spinach-strawberry-balsamic-bleu-cheese-salad,Spinach Strawberry Balsamic Bleu Cheese Salad,keep,ok,0,4,10,
hf-1161886-philadelphia-3-step-pumpkin-cheesecake,Philadelphia 3-Step Pumpkin Cheesecake,keep,ok,0,7,10,
hf-1161949-goober-raisinette-cookies,Goober Raisinette Cookies,keep,ok,0,8,10,
hf-1162058-hot-maryland-style-crab-spread,Hot Maryland Style  Crab Spread,keep,ok,0,6,10,
hf-1162213-ww-spicy-red-lentil-soup,Ww Spicy Red Lentil Soup,keep,ok,0,4,10,
hf-1162308-peppercorn-pork-tenderloin,Peppercorn Pork Tenderloin,keep,ok,0,8,10,
hf-1162322-asparagus-sundried-tomato-and-orzo-salad,"Asparagus, Sundried Tomato, And Orzo Salad",fix,range parser bug (-N prefix),0,4,10,"-3 garlic cloves, chopped"
hf-1162326-better-than-banana-bread,Better Than Banana Bread,keep,ok,0,4,10,
hf-116241-baked-spaghetti,Baked Spaghetti,keep,ok,0,5,10,
hf-1162504-zucchini-ham-and-ricotta-tarts,"Zucchini, Ham And Ricotta Tarts",keep,ok,0,7,10,
hf-116258-fat-free-banana-bread,Fat-Free Banana Bread,keep,ok,0,4,9,
hf-11626-my-favorite-fried-potatoes,My Favorite Fried Potatoes,keep,ok,0,6,9,
hf-1162653-easy-and-simple-fried-rice,Easy And Simple Fried Rice,fix,missing cuisine (looks chinese),0,4,10,
hf-1162696-delicious-four-cheese-quiche,Delicious Four Cheese Quiche,fix,missing cuisine (looks french),0,5,10,
hf-116270-chicken-a-la-king,Chicken A La King,keep,ok,0,5,10,
hf-1162725-my-best-roast-beef,My Best Roast Beef,fix,range parser bug (-N prefix),0,8,10,-2 teaspoon garlic powder | -4 lbs boneless bottom round roast
hf-1162730-curried-parsnip-and-pear-soup,Curried Parsnip And Pear Soup,keep,ok,0,6,10,
hf-116279-easy-devil-s-food-cake,Easy Devil'S Food Cake,delete,no cooking transformation in steps,0,4,9,
hf-11629-stroganoff-style-pork-chops,Stroganoff Style Pork Chops,keep,ok,0,8,10,
hf-1162931-southern-apple-crisp,Southern Apple Crisp,keep,ok,0,6,10,
hf-116294-oven-scalloped-potatoes,Oven Scalloped Potatoes,keep,ok,0,7,9,
hf-1162981-banana-nut-peanut-butter-muffins,Banana Nut Peanut Butter Muffins,keep,ok,0,7,10,
hf-1163102-greek-lamb-with-spinach-and-orzo,Greek Lamb With Spinach And Orzo,keep,ok,0,4,10,
hf-1163153-turkey-chili-macaroni,Turkey Chili Macaroni,keep,ok,0,5,10,
hf-1163326-weight-watcher-pumpkin-muffins,Weight Watcher Pumpkin Muffins,keep,ok,0,6,10,
hf-1163361-red-wine-pot-roast-pressure-cooker,Red Wine Pot Roast (Pressure Cooker),keep,ok,0,7,10,
hf-1163396-pickled-eggs,Pickled Eggs,keep,ok,0,7,10,
hf-1163408-herbed-roast-beef-in-salt-crust,Herbed Roast Beef In Salt Crust,keep,ok,0,6,10,
hf-1163493-avi-s-gingersnaps,Avi'S Gingersnaps,keep,ok,0,7,10,
hf-1163651-the-great-canadian-butter-tart,The Great Canadian Butter Tart,keep,ok,0,5,10,
hf-1163727-whole-wheat-cornmeal-molasses-banana-bread,Whole Wheat Cornmeal Molasses Banana Bread,keep,ok,0,4,10,
hf-1163728-hearty-broccoli-soup,Hearty Broccoli Soup,keep,ok,0,8,10,
hf-1163784-dickeydoo-bbq-sauce,Dickeydoo Bbq Sauce,keep,ok,0,6,10,
hf-1163794-philly-christmas-bundt-cake-fruitcake,Philly Christmas Bundt  Cake (Fruitcake),keep,ok,0,7,10,
hf-1163828-worlds-best-apple-pie,Worlds Best Apple Pie,fix,range parser bug (-N prefix),0,7,10,-9 inches pie crusts
hf-1163892-green-beans-in-lemon-honey,Green Beans In Lemon Honey,fix,range parser bug (-N prefix),0,6,10,-3 tablespoons honey
hf-1163894-indian-pudding-microwave,Indian Pudding (Microwave),keep,ok,0,8,10,
hf-1163925-vanilla-spice-oatmeal,Vanilla Spice Oatmeal,keep,ok,0,4,10,
hf-1163975-frog-eye-salad,Frog Eye Salad,keep,ok,0,4,10,
hf-116417-bacon-and-potato-soup,Bacon And Potato Soup,keep,ok,0,5,9,
hf-1164327-beefy-hoppin-john-hopping-john,Beefy Hoppin' John - Hopping John,keep,ok,0,5,10,
hf-1164376-honey-garlic-salmon-with-brussel-sprouts,Honey Garlic  Salmon With Brussel Sprouts,keep,ok,0,6,10,
hf-1164381-crock-pot-egg-casserole,Crock Pot Egg Casserole,keep,ok,0,7,10,
hf-1164531-surprise-spread,Surprise Spread,keep,ok,0,4,10,
hf-1164599-pot-roast-with-sour-cream-gravy,Pot Roast With Sour Cream Gravy,keep,ok,0,6,10,
hf-1164653-fresh-nectarine-cake,Fresh Nectarine Cake,keep,ok,0,7,10,
hf-1164748-chinese-oyster-soup,Chinese Oyster Soup,keep,ok,0,4,10,
hf-1164757-southern-cornbread-dressing,Southern Cornbread Dressing,fix,range parser bug (-N prefix),0,4,10,-3 eggs
hf-1164830-pistachio-loaf,Pistachio Loaf,keep,ok,0,4,10,
hf-1165021-baby-lima-bean-soup,Baby Lima Bean Soup,keep,ok,0,8,10,
hf-1165032-mom-s-cream-cheese-thumbprint-cookies,Mom'S Cream Cheese Thumbprint Cookies,keep,ok,0,7,10,
hf-1165042-cherry-double-chocolate-cookies,Cherry Double-Chocolate Cookies,keep,ok,0,5,10,
hf-1165072-vegetarian-caviar,Vegetarian Caviar,keep,ok,0,5,10,
hf-1165162-broccoli-kugel,Broccoli Kugel,keep,ok,0,5,10,
hf-1165464-spiced-shrimp-rachael-ray,Spiced Shrimp - Rachael Ray,keep,ok,0,4,10,
hf-1165625-chicken-mango-and-rice-salad,"Chicken, Mango, And Rice Salad",keep,ok,0,7,10,
hf-1165722-blue-pineapple-fried-rice,Blue Pineapple Fried Rice,fix,missing cuisine (looks chinese),0,6,10,
hf-1165759-chicken-triangles,Chicken Triangles,keep,ok,0,7,10,
hf-1165795-marmalade-fruit-muffins,Marmalade Fruit Muffins,keep,ok,0,6,10,
hf-1165796-best-oatmeal-bars,Best Oatmeal Bars,keep,ok,0,6,10,
hf-1165828-chipotle-cornbread,Chipotle Cornbread,keep,ok,0,5,10,
hf-1165887-turkey-meatloaf,Turkey Meatloaf,keep,ok,0,8,10,
hf-1165937-roman-country-beef-stew,Roman Country Beef Stew,keep,ok,0,8,10,
hf-1165954-chicken-dinner-in-a-bundt-pan,Chicken Dinner In A Bundt Pan,keep,ok,0,7,10,
hf-116599-chicken-broccoli-pie,Chicken Broccoli Pie,keep,ok,0,7,9,
hf-1166103-tandoori-tofu,Tandoori Tofu,fix,missing cuisine (looks indian),0,6,10,
hf-116617-festive-fudge-m-m-bars,Festive Fudge M&M Bars,keep,ok,0,7,10,
hf-1166171-cherry-cheesecake-cobbler,Cherry Cheesecake Cobbler,keep,ok,0,5,10,
hf-1166194-just-peachy-individual-hand-pies,Just Peachy Individual Hand Pies,keep,ok,0,4,10,
hf-1166349-chicken-sausage-gumbo,Chicken & Sausage Gumbo,keep,ok,0,7,10,
hf-116658-hungarian-crackling-biscuits,Hungarian Crackling Biscuits,keep,ok,0,6,9,
hf-1166628-homemade-ketchup-with-carrot-deceptively-delicious,Homemade Ketchup With Carrot (Deceptively Delicious),keep,ok,0,4,10,
hf-1166674-bbq-chicken-sloppy-joes,Bbq Chicken Sloppy Joes,keep,ok,0,5,10,
hf-11667-golden-potato-squares,Golden Potato Squares,keep,ok,0,7,9,
hf-116671-pumpkin-pudding-budin-de-calabaza,Pumpkin Pudding(Budin De Calabaza),keep,ok,0,4,9,
hf-1166716-copy-cat-mardi-gras-wings-rub,Copy Cat Mardi Gras Wings Rub,keep,ok,0,4,10,
hf-1166812-peach-fritter,Peach Fritter,fix,range parser bug (-N prefix),0,6,10,"-8 peaches, cut into pieces"
hf-1166844-artichokes-in-lemon-garlic-sauce,Artichokes In Lemon Garlic Sauce,keep,ok,0,6,10,
hf-116692-scalloped-potato-casserole-makes-10-servings,Scalloped Potato Casserole(Makes 10 Servings),keep,ok,0,4,9,
hf-116697-chicken-spitzata,Chicken Spitzata,keep,ok,0,4,10,
hf-1167116-kairos-chocolate-chip-cookies,Kairos Chocolate Chip Cookies,keep,ok,0,7,10,
hf-1167136-pillsbury-s-chocolate-shadows,Pillsbury'S Chocolate Shadows,keep,ok,0,4,10,
hf-116732-raisin-filled-cookies,Raisin Filled Cookies,keep,ok,0,5,9,
hf-1167357-milk-dud-cookies,Milk Dud Cookies,keep,ok,0,8,10,
hf-116743-crumb-cake-coffee-cake,Crumb Cake(Coffee Cake),keep,ok,0,5,9,
hf-1167476-peanut-butter-protein-cookies,Peanut Butter Protein Cookies,keep,ok,0,4,10,
hf-1167531-not-mrs-field-s-chocolate-chip-cookies,Not Mrs. Field'S Chocolate Chip Cookies,keep,ok,0,7,10,
hf-1167721-pineapple-cranberry-bran-muffins,Pineapple-Cranberry Bran Muffins,keep,ok,0,6,10,
hf-1167738-orange-and-pine-nut-wild-rice,Orange And Pine Nut Wild Rice,keep,ok,0,5,10,
hf-1167777-almond-yogurt-cheesecake,Almond Yogurt Cheesecake,keep,ok,0,5,10,
hf-1167834-old-fashioned-cocoa-brownies,Old-Fashioned Cocoa Brownies,keep,ok,0,4,10,
hf-1167862-shrimp-with-ravioli-and-spinach,Shrimp With Ravioli And Spinach,keep,ok,0,4,10,
hf-116793-pecan-cookies,Pecan Cookies,keep,ok,0,6,10,
hf-1167980-cauliflower-and-olives-greece,Cauliflower And Olives (Greece),keep,ok,0,8,10,
hf-1167991-graham-cracker-banana-bread,Graham Cracker Banana Bread,keep,ok,0,5,10,
hf-1168106-vodka-basil-tomato-sauce,Vodka Basil Tomato Sauce,keep,ok,0,4,10,
hf-1168162-leek-and-potato-soup-jamie-oliver,Leek And Potato Soup--Jamie Oliver,keep,ok,0,5,10,
hf-1168550-sugar-free-maple-cookies,Sugar-Free Maple Cookies,keep,ok,0,5,10,
hf-1168625-vegan-chocolate-chip-avocado-chocolate-cookies,Vegan Chocolate Chip Avocado Chocolate Cookies,keep,ok,0,6,10,
hf-1168703-grandma-solberg-s-banana-cake,Grandma Solberg'S Banana Cake,keep,ok,0,7,10,
hf-116877-tangy-orange-rice,Tangy Orange Rice,keep,ok,0,8,9,
hf-1169027-old-fashion-lentil-soup,Old Fashion Lentil Soup,keep,ok,0,4,10,
hf-1169075-blueberry-torte-squares,Blueberry Torte Squares,keep,ok,0,4,10,
hf-1169091-southern-crock-pot-meatloaf,Southern Crock Pot Meatloaf,keep,ok,0,8,10,
hf-1169125-apricot-white-chocolate-cookies,Apricot White Chocolate Cookies,keep,ok,0,7,10,
hf-1169159-hush-puppy-muffins,Hush Puppy Muffins,keep,ok,0,6,10,
hf-116920-tuna-noodle-casserole,Tuna Noodle Casserole,keep,ok,0,7,10,
hf-1169405-pork-chops-with-caramelized-onions,Pork Chops With Caramelized Onions,keep,ok,0,6,10,
hf-1169523-blackberry-muffins,Blackberry Muffins,keep,ok,0,5,10,
hf-1169537-cheesecake-cookie-bars,Cheesecake Cookie Bars,keep,ok,0,7,10,
hf-1169594-delectable-cream-cheese-cornbread,Delectable Cream Cheese Cornbread,keep,ok,0,7,10,
hf-116960-hamburger-corn-pone-pie,Hamburger Corn-Pone Pie,keep,ok,0,7,9,
hf-1169815-iraqi-vanilla-cake-with-pomegranate-sauce,Iraqi Vanilla Cake With Pomegranate Sauce,keep,ok,0,5,10,
hf-1169958-white-wine-fish-stock,White Wine Fish Stock,fix,range parser bug (-N prefix),0,4,10,-2 lb fish heads or 1 -2 lb fish bones (about 4 to 8 cups)
hf-1170039-orange-sour-cream-pound-cake,Orange Sour Cream Pound Cake,keep,ok,0,5,10,
hf-1170118-savoy-style-swiss-potatoes-gratin-savoyard,Savoy-Style Swiss Potatoes (Gratin Savoyard),keep,ok,0,5,10,
hf-1170262-amaranth-whole-wheat-muffins,Amaranth Whole Wheat Muffins +,keep,ok,0,7,10,
hf-1170404-kue-lumpur-indonesian-mud-cake,Kue Lumpur (Indonesian Mud Cake),keep,ok,0,4,10,
hf-1170444-grilled-country-style-pork-ribs,Grilled Country Style Pork Ribs,keep,ok,0,7,10,
hf-117066-christmas-pretzel-salad-serves-20,Christmas Pretzel Salad(Serves 20),keep,ok,0,4,9,
hf-1170663-corned-beef-hash,Corned Beef Hash,keep,ok,0,7,10,
hf-1170736-double-tomato-soup,Double Tomato Soup,keep,ok,0,5,10,
hf-1170763-tourtiere-burgers,Tourtiere Burgers,keep,ok,0,4,10,
hf-1170840-italian-biscotti-al-la-syd,Italian Biscotti Al La Syd,keep,ok,0,8,10,
hf-1170845-easy-punjabi-style-chickpea-and-potatoes,Easy Punjabi-Style Chickpea And Potatoes,keep,ok,0,7,10,
hf-1170852-whole-wheat-chocolate-chip-cookies,Whole Wheat Chocolate Chip Cookies,keep,ok,0,5,10,
hf-1170866-buckwheat-cake-torta-di-grano-saraceno,Buckwheat Cake (Torta Di Grano Saraceno),keep,ok,0,5,10,
hf-1170948-bavarian-mulled-wine,Bavarian Mulled Wine,keep,ok,0,4,10,
hf-117095-peanut-butter-banana-bread,Peanut Butter Banana Bread,keep,ok,0,7,10,
hf-117105-best-yet-pear-cake,Best Yet Pear Cake,keep,ok,0,4,10,
hf-1171303-low-fat-blueberry-brownies,Low Fat Blueberry Brownies,keep,ok,0,8,10,
hf-117131-chicken-dressing,Chicken Dressing,keep,ok,0,6,10,
hf-1171342-nestle-toll-house-mini-morsel-cookies,Nestle Toll House Mini Morsel Cookies,keep,ok,0,7,10,
hf-1171362-coal-cookies,Coal Cookies,keep,ok,0,4,10,
hf-117146-buttermilk-yeast-rolls,Buttermilk Yeast Rolls,keep,ok,0,4,9,
hf-1171502-president-s-chicken,President'S Chicken,fix,range parser bug (-N prefix),0,4,10,-6 boneless chicken breasts
hf-1171600-italian-deli-rollers,Italian Deli Rollers,keep,ok,0,4,10,
hf-1171633-meatballs-with-roasted-vegetables-and-garlic,Meatballs With Roasted Vegetables And Garlic,keep,ok,0,5,10,
hf-1171645-white-queso-dip,White Queso Dip,keep,ok,0,7,10,
hf-1171669-whole-wheat-apple-bran-muffins,Whole Wheat Apple Bran Muffins,keep,ok,0,5,10,
hf-1171697-pan-seared-beef-with-wasabi-sauce,Pan-Seared Beef With Wasabi Sauce,fix,missing cuisine (looks japanese),0,8,10,
hf-1171775-magnolia-room-frozen-fruit-salad,Magnolia Room Frozen Fruit Salad,keep,ok,0,6,10,
hf-1171859-amish-christmas-cookies,Amish Christmas Cookies,keep,ok,0,7,10,
hf-1171864-banana-macadamia-nut-muffins,Banana Macadamia Nut Muffins,keep,ok,0,5,10,
hf-1171985-coconut-almond-pound-cake,Coconut Almond Pound Cake,keep,ok,0,7,10,
hf-1171999-cinnamon-peanut-butter-brownies,Cinnamon Peanut Butter Brownies,keep,ok,0,4,10,
hf-1172095-beef-meatballs,Beef Meatballs,keep,ok,0,4,10,
hf-1172116-mrs-fields-white-chunk-nutty-bars,Mrs. Fields White-Chunk Nutty Bars,keep,ok,0,8,10,
hf-1172126-asian-spiced-roasted-baby-carrots,Asian Spiced Roasted Baby Carrots,keep,ok,0,6,10,
hf-1172138-pirates-house-vegetable-pecan-stuffing-thanksgivin,Pirates' House Vegetable Pecan Stuffing (Thanksgiving),keep,ok,0,5,10,
hf-1172157-grilled-orange-chicken-breasts,Grilled Orange Chicken Breasts,fix,range parser bug (-N prefix),0,5,10,"-5 garlic cloves, minced"
hf-1172297-shredded-italian-beef-in-the-crockpot,Shredded Italian Beef In The Crockpot,keep,ok,0,4,10,
hf-1172324-greek-chicken-pita-folds,Greek Chicken Pita Folds,fix,missing cuisine (looks middle eastern),0,6,10,
hf-11724-marsha-s-dessert,Marsha'S Dessert,keep,ok,0,5,9,
hf-1172468-holy-mole-pecans,Holy Mole Pecans,fix,missing cuisine (looks mexican),0,5,10,
hf-1172520-tomatoey-macaroni-and-cheese,Tomatoey Macaroni And Cheese,keep,ok,0,5,10,
hf-1172527-whole-grain-granola-pancakes,Whole Grain Granola Pancakes,keep,ok,0,7,10,
hf-1172552-saucy-summer-squash-skillet,Saucy Summer Squash Skillet,fix,range parser bug (-N prefix),0,5,10,-2 cup frozen corn | -2 tablespoon italian seasoning
hf-1172561-pork-chops-with-tomatoes-and-peppers,Pork Chops With Tomatoes And Peppers,keep,ok,0,4,10,
hf-117264-thyme-onion-and-chives-muffins,"Thyme, Onion And Chives Muffins",keep,ok,0,6,10,
hf-1172725-beef-stuffed-acorn-squash-ii,Beef Stuffed Acorn Squash Ii,keep,ok,0,6,10,
hf-1172733-best-ever-eggless-banana-oatmeal-muffins,Best Ever Eggless Banana Oatmeal Muffins,keep,ok,0,7,10,
hf-1172836-bessie-s-soft-ginger-cookies,Bessie'S Soft Ginger Cookies,keep,ok,0,8,10,
hf-1172838-cheddar-dill-biscuits,Cheddar Dill Biscuits,keep,ok,0,6,10,
hf-1172880-chipotle-shrimp-with-pasta,Chipotle Shrimp With Pasta,fix,missing cuisine (looks italian),0,4,10,
hf-1172892-james-beard-banana-bread,James Beard Banana Bread,keep,ok,0,7,10,
hf-1173023-london-broiled-flank-steak,London Broiled Flank Steak,keep,ok,0,5,10,
hf-1173044-southwest-meatballs,Southwest Meatballs,keep,ok,0,4,10,
hf-1173142-grilled-buffalo-shrimp,Grilled Buffalo Shrimp,fix,range parser bug (-N prefix),0,8,10,-6 tablespoons hot sauce
hf-1173160-barley-broth,Barley Broth,keep,ok,0,5,10,
hf-1173203-basic-vegan-chocolate-cupcakes,Basic Vegan Chocolate Cupcakes,keep,ok,0,8,10,
hf-1173224-jumbleberry-crumble-mixed-fruit-cobbler,Jumbleberry Crumble (Mixed Fruit Cobbler),keep,ok,0,6,10,
hf-1173249-the-best-ever-fudge-brownies,The Best Ever Fudge Brownies,keep,ok,0,6,10,
hf-117333-beef-rice-skillet,Beef & Rice Skillet,keep,ok,0,5,9,
hf-1173376-chocolate-fudge-bars,Chocolate Fudge Bars,keep,ok,0,6,10,
hf-1173532-bombay-rice-lentils,Bombay Rice & Lentils,keep,ok,0,8,10,
hf-1173665-matzo-farfel-apple-kugel,Matzo Farfel Apple Kugel,keep,ok,0,8,10,
hf-1173666-delicious-roast-pork,Delicious Roast Pork,keep,ok,0,5,10,
hf-1173777-mom-s-easy-hamburger-stroganoff,Mom'S Easy Hamburger Stroganoff,fix,range parser bug (-N prefix),0,4,10,-2 teaspoon worcestershire sauce
hf-1173802-pickle-free-potato-salad,Pickle-Free Potato Salad,keep,ok,0,8,10,
hf-1173917-sweet-potato-pie-cookies,Sweet Potato Pie Cookies,keep,ok,0,6,10,
hf-1173952-american-stroganoff,American Stroganoff,keep,ok,0,6,10,
hf-1173966-blackened-catfish,Blackened Catfish,keep,ok,0,8,10,
hf-1173992-deep-chocolate-cake,Deep Chocolate Cake,keep,ok,0,4,10,
hf-117404-salmon-steaks-with-lemon-dill-sauce,Salmon Steaks With Lemon Dill Sauce,keep,ok,0,5,10,
hf-1174057-lemon-ricotta-mascarpone-cheesecake,Lemon Ricotta & Mascarpone Cheesecake,keep,ok,0,6,10,
hf-117419-prune-cream-cookies,Prune Cream Cookies,keep,ok,0,7,10,
hf-1174281-golden-buttermilk-puff-doughnuts,Golden Buttermilk Puff Doughnuts,keep,ok,0,7,10,
hf-1174288-maple-carrot-muffins,Maple Carrot Muffins,keep,ok,0,8,10,
hf-1174297-orange-slice-bread,Orange Slice Bread,keep,ok,0,7,10,
hf-117430-golden-turkey-bake,Golden Turkey Bake,keep,ok,0,6,10,
hf-1174322-ultimate-chewy-blondie,Ultimate Chewy Blondie,keep,ok,0,8,10,
hf-1174328-xtra-special-celebration-cake,Xtra Special Celebration Cake,keep,ok,0,8,10,
hf-1174446-chicken-braised-with-cabbage,Chicken Braised With Cabbage,keep,ok,0,4,10,
hf-117450-williamsburg-cheese-soup,Williamsburg Cheese Soup,keep,ok,0,7,10,
hf-1174549-spiced-peach-apple-crisp,Spiced Peach & Apple Crisp,keep,ok,0,5,10,
hf-1174662-baked-cinnamon-apple-pancake,Baked Cinnamon Apple Pancake,keep,ok,0,4,10,
hf-1174718-katie-s-chocolate-chip-cookies,Katie'S Chocolate Chip Cookies,keep,ok,0,6,10,
hf-117473-mama-s-apple-cake,Mama'S Apple Cake,keep,ok,0,5,9,
hf-1174730-pollo-ala-crema,Pollo Ala Crema,keep,ok,0,5,10,
hf-1174742-pasta-house-salad,Pasta House Salad,fix,missing cuisine (looks italian),0,6,10,
hf-1174776-hawaiian-teriyaki-chicken,Hawaiian Teriyaki Chicken,fix,missing cuisine (looks japanese),0,7,10,
hf-1174781-gorgonzola-stuffed-chicken-breasts,Gorgonzola Stuffed Chicken Breasts,keep,ok,0,5,10,
hf-1174792-james-beard-s-curried-pea-soup,James Beard'S Curried Pea Soup,keep,ok,0,5,10,
hf-1174800-mrs-field-s-lemon-macadamia-cookies,Mrs. Field'S Lemon Macadamia Cookies,keep,ok,0,8,10,
hf-1174901-lancashire-hotpot,Lancashire Hotpot,keep,ok,0,5,10,
hf-1174920-island-cilantro-pesto,Island Cilantro Pesto,fix,range parser bug (-N prefix); missing cuisine (looks italian),0,5,10,"-2 teaspoon garlic, minced"
hf-1174924-whole-wheat-date-and-nut-bread,Whole Wheat Date And Nut Bread,keep,ok,0,7,10,
hf-1175032-chicken-mango-and-brie-quesadillas,"Chicken, Mango And Brie Quesadillas",keep,ok,0,8,10,
hf-1175059-bali-wings,Bali Wings,keep,ok,0,8,10,
hf-1175147-toffee-crunch-blondies,Toffee Crunch Blondies,keep,ok,0,5,10,
hf-1175160-holiday-apple-crisp,Holiday Apple Crisp,keep,ok,0,6,10,
hf-1175163-baked-barbecue-sauce-chicken,Baked Barbecue Sauce Chicken,keep,ok,0,4,10,
hf-1175225-blueberry-oat-squares-starbucks-copycat,Blueberry Oat Squares - Starbucks Copycat,keep,ok,0,4,10,
hf-1175258-west-african-lemon-marinated-chicken,West African Lemon Marinated Chicken,keep,ok,0,4,10,
hf-1175284-cattlemen-s-beef-and-beans,Cattlemen'S Beef And Beans,keep,ok,0,6,10,
hf-1175333-stuffed-bell-peppers-casserole,Stuffed Bell Peppers Casserole,keep,ok,0,6,10,
hf-1175519-garbanzo-hot-pot,Garbanzo Hot Pot,keep,ok,0,4,10,
hf-117556-lemon-buttermilk-pound-cake,Lemon Buttermilk Pound Cake,keep,ok,0,7,10,
