id,title,verdict,reason,has_photo,step_count,ingredient_count,suspect_ingredient_names
hf-1044024-souper-meat-n-potatoes-pie,Souper Meat 'N' Potatoes Pie,keep,ok,0,5,10,
hf-1044037-very-blueberry-muffins,Very Blueberry Muffins,keep,ok,0,7,10,
hf-104411-cake-that-won-t-last,Cake That Won'T Last,keep,ok,0,4,10,
hf-1044151-paul-prudhomme-s-sweet-hush-puppies,Paul Prudhomme'S Sweet Hush Puppies,keep,ok,0,7,10,
hf-1044266-microwave-clootie-dumpling,Microwave Clootie Dumpling,keep,ok,0,8,10,
hf-1044292-norwegian-fruit-soup,Norwegian Fruit Soup,keep,ok,0,4,10,
hf-1044427-bbq-sweet-potato-feta-salad,Bbq Sweet Potato & Feta Salad,keep,ok,0,5,10,
hf-1044642-hip-hugger-bars,Hip Hugger Bars,keep,ok,0,5,10,
hf-1044674-granny-s-crumb-coffeecake,Granny'S Crumb Coffeecake,keep,ok,0,4,10,
hf-1044716-choctaw-pumpkin-cake,Choctaw Pumpkin Cake,keep,ok,0,5,10,
hf-1044841-light-and-fluffy-lemon-pound-cake,Light And Fluffy Lemon Pound Cake,keep,ok,0,7,10,
hf-1044868-lemon-chicken-orzo-soup,Lemon Chicken Orzo Soup,keep,ok,0,5,10,
hf-1044959-old-fashioned-gingerbread-loaf,Old Fashioned Gingerbread Loaf,keep,ok,0,8,10,
hf-1044960-pumpkin-pie-with-graham-cracker-crust,Pumpkin Pie With Graham Cracker Crust,keep,ok,0,6,10,
hf-1044999-danish-macaroni-salad-with-herring,Danish Macaroni Salad With Herring,keep,ok,0,6,10,
hf-1045021-moist-coconut-cake,Moist Coconut Cake,keep,ok,0,4,10,
hf-104503-chewy-macaroon-pie,Chewy Macaroon Pie,keep,ok,0,7,9,
hf-1045139-beans-and-greens-soup,Beans And Greens Soup,keep,ok,0,6,10,
hf-104518-baked-blueberry-french-toast,Baked Blueberry French Toast,keep,ok,0,6,10,
hf-1045311-creamy-dijon-dill-potato-salad,Creamy Dijon-Dill Potato Salad,fix,range-parser-bug,0,5,10,-2 tablespoon vinegar [range-bug]
hf-1045420-all-american-potato-salad,All-American Potato Salad,keep,ok,1,6,10,
hf-1045747-mexican-beef-soup-in-tortilla-bowls,Mexican Beef Soup In Tortilla Bowls,fix,missing-cuisine-mexican,0,4,10,
hf-1045758-baker-s-one-bowl-chocolate-brownie-cookies,Baker'S One Bowl Chocolate Brownie Cookies,keep,ok,0,7,10,
hf-104607-dutch-apple-pie,Dutch Apple Pie,keep,ok,0,4,10,
hf-1046104-swiss-chard-baked-tofu,Swiss Chard & Baked Tofu,keep,ok,0,6,10,
hf-1046170-pork-chops-with-caramelized-orange-sauce,Pork Chops With Caramelized Orange Sauce,keep,ok,0,7,10,
hf-1046246-tsam-thuk-tsampa-soup,Tsam-Thuk (Tsampa Soup),fix,range-parser-bug,0,5,10,-3 cups water [range-bug]; -2 tablespoon soy sauce [range-bug]
hf-1046274-cilantro-chipotle-dressing,Cilantro-Chipotle Dressing,keep,ok,0,5,10,
hf-1046292-gfcf-pancake,Gfcf Pancake,keep,ok,0,6,10,
hf-1046324-thick-and-spicy-chili-with-beans,Thick And Spicy Chili With Beans,fix,range-parser-bug,0,4,10,-3 tablespoons chili powder [range-bug]
hf-1046339-peanut-butter-paisley-brownies,Peanut Butter Paisley Brownies,keep,ok,0,8,10,
hf-1046358-special-sweet-potato-casserole,Special Sweet Potato Casserole,keep,ok,0,7,10,
hf-1046550-russian-style-turkey-cutlets,Russian-Style Turkey Cutlets,keep,ok,0,5,10,
hf-1046573-rachel-s-rainbow-chocolate-chip-cookies,Rachel'S Rainbow Chocolate Chip Cookies,keep,ok,0,8,10,
hf-104670-barbara-bush-s-chocolate-chip-cookies,Barbara Bush'S Chocolate Chip Cookies,keep,ok,0,6,10,
hf-104673-cheese-puffs,Cheese Puffs,keep,ok,0,4,10,
hf-1046866-jade-soup,Jade Soup,keep,ok,0,5,10,
hf-1046882-orange-chocolate-cinnamon-muffins,"Orange, Chocolate & Cinnamon Muffins",keep,ok,0,4,10,
hf-104698-aunt-lee-s-red-velvet-cake,Aunt Lee'S Red Velvet Cake,keep,ok,0,6,9,
hf-1047127-white-chai-tea,White Chai Tea,keep,ok,0,6,10,
hf-1047208-grilled-pork-loin,Grilled Pork Loin,keep,ok,0,5,10,
hf-1047240-double-shrimp-casserole,Double Shrimp Casserole,keep,ok,0,6,10,
hf-104732-cornmeal-bread,Cornmeal Bread,keep,ok,0,5,9,
hf-104734-peanut-butter-pinwheel-cookies,Peanut Butter Pinwheel Cookies,keep,ok,0,8,10,
hf-1047425-holiday-inception-cookies,Holiday Inception Cookies,keep,ok,0,6,10,
hf-1047499-beef-curry-soup,Beef Curry Soup,fix,missing-cuisine-indian,0,4,10,
hf-1047599-egyptian-chocolate-cake,Egyptian Chocolate Cake,keep,ok,0,4,10,
hf-1047602-nestle-chewy-cocoa-brownies,Nestle Chewy Cocoa Brownies,keep,ok,0,6,10,
hf-1047664-lightened-up-gingerbread-cake,Lightened Up Gingerbread Cake,keep,ok,0,7,10,
hf-104780-chinese-noodle-dish,Chinese Noodle Dish,keep,ok,0,4,10,
hf-1048070-south-beach-chicken-paprikash,South Beach Chicken Paprikash,keep,ok,0,6,10,
hf-1048090-country-ham-carbonara,Country Ham Carbonara,fix,missing-cuisine-italian,0,6,10,
hf-1048110-new-england-spider-cake,New England Spider Cake,keep,ok,0,4,10,
hf-1048293-lemon-zest-cranberry-muffins,Lemon Zest - Cranberry Muffins,keep,ok,0,5,10,
hf-1048319-maquechoux-smothered-corn,Maquechoux ( Smothered Corn),keep,ok,0,6,10,
hf-1048352-chicken-and-french-onion-casserole,Chicken And French Onion Casserole,keep,ok,0,8,10,
hf-10486-miracle-brownies,Miracle Brownies,keep,ok,0,6,10,
hf-104864-salmon-linguini-with-cheese,Salmon Linguini With Cheese,keep,ok,0,8,9,
hf-1048746-apple-meringue-pie,Apple Meringue Pie,keep,ok,0,5,10,
hf-1048881-light-fluffy-brownie-muffins,Light & Fluffy Brownie Muffins,keep,ok,0,5,10,
hf-1048907-texas-bean-bake,Texas Bean Bake,keep,ok,0,5,10,
hf-1049086-goldy-bear-s-honey-gingersnaps,Goldy Bear'S Honey Gingersnaps,keep,ok,0,6,10,
hf-1049161-zucchini-and-rice-casserole,Zucchini And Rice Casserole,fix,range-parser-bug,0,7,10,"-2 tomatoes, sliced [range-bug]; -5 slices bacon, uncooked [range-bug]"
hf-1049231-piquant-dip,Piquant Dip,keep,ok,0,4,10,
hf-1049300-roasted-potato-salad-with-mustard-dressing,Roasted Potato Salad With Mustard Dressing,keep,ok,0,6,10,
hf-1049327-blueberry-cream-cheese-pie,Blueberry Cream Cheese Pie,keep,ok,0,5,10,
hf-1049344-pear-olive-oil-spice-cake,Pear Olive Oil Spice Cake,keep,ok,0,7,10,
hf-1049386-super-moist-banana-nut-muffins,Super Moist Banana Nut Muffins,keep,ok,0,7,10,
hf-104941-slo-cooker-chili,Slo-Cooker Chili,keep,ok,0,6,10,
hf-104982-super-meat-loaf-microwave,Super Meat Loaf(Microwave),keep,ok,0,8,10,
hf-1049907-christmas-chocolate-cherry-cookies,Christmas Chocolate Cherry Cookies,keep,ok,0,5,10,
hf-1049997-splenda-spice-cookies,Splenda Spice Cookies,keep,ok,0,6,10,
hf-1050235-vegan-spinach-wrap,Vegan Spinach Wrap,keep,ok,0,5,10,
hf-1050290-pork-and-noodle-skillet-dinner,Pork And Noodle Skillet Dinner,keep,ok,0,5,10,
hf-1050378-bacon-bean-cabbage-soup,"Bacon, Bean & Cabbage Soup",keep,ok,0,7,10,
hf-1050429-coffee-angel-food-cake,Coffee Angel Food Cake,keep,ok,0,5,10,
hf-1050622-different-green-bean-casserole,Different Green Bean Casserole,keep,ok,0,5,10,
hf-1050740-campfire-s-mores-bread-pudding,Campfire S'Mores Bread Pudding,keep,ok,0,4,10,
hf-105075-wheaties-cookies,Wheaties Cookies,keep,ok,0,4,10,
hf-1050904-mush-sausage,Mush Sausage,keep,ok,0,7,10,
hf-1050989-mediterranean-chicken-for-two,Mediterranean Chicken For Two,keep,ok,0,8,10,
hf-1051236-pear-tarte-tatin,Pear Tarte Tatin,keep,ok,0,6,10,
hf-1051252-silver-dollar-city-s-famous-ginger-cookie,Silver Dollar City'S Famous Ginger Cookie,keep,ok,0,8,10,
hf-1051363-whole-wheat-cherry-nut-bread,Whole Wheat Cherry Nut Bread,keep,ok,0,4,10,
hf-1051375-baked-meatballs,Baked Meatballs,keep,ok,0,7,10,
hf-1051411-cornbread-loaf,Cornbread Loaf,keep,ok,0,8,10,
hf-1051456-broiled-marinated-chuck-roast,Broiled Marinated Chuck Roast,fix,range-parser-bug,0,5,10,"-3 lbs chuck roast, about 1 1/2-inch thick [range-bug]"
hf-1051525-chicken-artichoke-skillet,Chicken Artichoke Skillet,keep,ok,0,5,10,
hf-1051542-alaska-wild-blueberry-peach-crisp,Alaska Wild Blueberry Peach Crisp,keep,ok,0,5,10,
hf-1051692-spicy-caramel-corn,Spicy Caramel Corn,keep,ok,0,7,10,
hf-105172-party-chex,Party Chex,keep,ok,0,4,10,
hf-1051752-creole-poached-chicken-breasts,Creole Poached Chicken Breasts,keep,ok,0,4,10,
hf-1051756-peach-ginger-chutney,Peach Ginger Chutney,fix,missing-cuisine-indian,0,7,10,
hf-1051837-wasc-cake-my-small-adjustments,Wasc Cake - My Small Adjustments,keep,ok,0,5,10,
hf-1051901-really-good-peanut-butter-cookies,Really Good Peanut Butter Cookies,keep,ok,0,6,10,
hf-105215-broccoli-cheez-whiz-rice-casserole,Broccoli Cheez Whiz Rice Casserole,keep,ok,0,5,9,
hf-1052158-garlic-roasted-red-potatoes-and-vegetables,Garlic-Roasted Red Potatoes And Vegetables,keep,ok,0,4,10,
hf-1052162-dj-s-cottage-cheese-pudding,Dj'S Cottage Cheese Pudding,keep,ok,0,5,10,
hf-1052191-gingerbread-coffee-cake,Gingerbread Coffee Cake,keep,ok,0,4,10,
hf-1052328-crock-pot-chicken-with-cranberries,Crock Pot Chicken With Cranberries,keep,ok,0,4,10,
hf-1052391-weightlifter-s-protein-muffins,Weightlifter'S Protein Muffins,keep,ok,0,6,10,
hf-1052472-ultimate-double-chocolate-chip-cookies,Ultimate Double Chocolate Chip Cookies,keep,ok,0,4,10,
hf-1052475-delish-buttermilk-fried-chicken-strips,Delish Buttermilk Fried Chicken Strips,fix,range-parser-bug,0,6,10,"-2 teaspoon cayenne pepper, divided [range-bug]; -2 teaspoon garlic powder, divided [range-bug]"
hf-1052666-banana-cream-dessert,Banana Cream Dessert,keep,ok,0,6,10,
hf-1052781-sweet-hot-peach-salsa,Sweet & Hot Peach Salsa,keep,ok,0,5,10,
hf-1052851-tahitian-pork,Tahitian Pork,keep,ok,0,6,10,
hf-1053107-crispy-baked-chicken-breasts,Crispy Baked Chicken Breasts,fix,range-parser-bug,0,4,10,-8 boneless skinless chicken breasts [range-bug]
hf-1053111-spicy-chicken-chow-mein,Spicy Chicken Chow Mein,fix,missing-cuisine-chinese,0,4,10,
hf-1053181-creole-haddock,Creole Haddock,keep,ok,0,7,10,
hf-1053218-okonomiyaki-meat-and-vegetable-griddle-cakes,Okonomiyaki-Meat And Vegetable Griddle Cakes,keep,ok,0,6,10,
hf-1053219-mexican-confetti-chicken-stew,Mexican Confetti Chicken Stew,keep,ok,0,4,10,
hf-105323-tv-snack,Tv Snack,keep,ok,0,5,9,
hf-1053319-great-thick-easy-crock-pot-chili,Great Thick Easy Crock Pot Chili,keep,ok,0,4,10,
hf-105336-bingo-bars,Bingo Bars,keep,ok,0,6,10,
hf-1053450-ravioli-primavera-alfredo,Ravioli Primavera Alfredo,keep,ok,0,4,10,
hf-1053477-turkey-stuffed-acorn-squash,Turkey -Stuffed Acorn Squash,keep,ok,0,6,10,
hf-1053571-asparagus-and-shrimp-linguine,Asparagus And Shrimp Linguine,fix,missing-cuisine-italian,0,4,10,
hf-1053626-tom-yum-goong,Tom Yum Goong,fix,range-parser-bug;missing-cuisine-thai,0,4,10,-2 lime [range-bug]
hf-1053665-herbed-turkey-breast,Herbed Turkey Breast,keep,ok,0,5,10,
hf-1053705-glossy-chocolate-cake,Glossy Chocolate Cake,keep,ok,0,7,10,
hf-1053728-noni-s-corn-casserole,Noni'S Corn Casserole,keep,ok,0,6,10,
hf-1053747-lemon-supreme-cookies,Lemon Supreme Cookies,keep,ok,0,7,10,
hf-1053790-veggie-and-pepperoni-pizza,Veggie And Pepperoni Pizza,fix,missing-cuisine-italian,0,8,10,
hf-1053797-stovetop-samoa-rice-pudding,"Stovetop ""Samoa"" Rice Pudding",keep,ok,0,5,10,
hf-1053844-barbecue-pulled-beef,Barbecue Pulled Beef,keep,ok,0,7,10,
hf-105389-festive-chicken-log-8-x-2-inches,Festive Chicken Log(8 X 2-Inches),keep,ok,0,5,10,
hf-1053959-bread-machine-brioche,Bread Machine Brioche,keep,ok,0,7,10,
hf-105399-broccoli-with-rice,Broccoli With Rice,keep,ok,0,6,9,
hf-1054033-cardamom-tea-loaf,Cardamom Tea Loaf,keep,ok,0,7,10,
hf-105405-claudine-s-carrot-cake,Claudine'S Carrot Cake,keep,ok,0,4,9,
hf-1054110-sauteed-lemon-chicken-tenders,Sauteed Lemon Chicken Tenders,keep,ok,0,4,10,
hf-1054146-smoked-salmon-breakfast-casserole-strata,Smoked Salmon Breakfast Casserole (Strata),keep,ok,0,7,10,
hf-1054158-kat-s-mom-s-family-oatmeal-cookies,Kat'S Mom'S Family Oatmeal Cookies,keep,ok,0,8,10,
hf-1054189-shrimp-mango-and-cucumber-salad,Shrimp Mango And Cucumber Salad,keep,ok,0,5,10,
hf-1054212-double-chocolate-orgasmic-brownies,Double Chocolate Orgasmic Brownies,keep,ok,0,8,10,
hf-1054214-soft-and-chewy-pineapple-cookies,Soft And Chewy Pineapple Cookies,keep,ok,0,7,10,
hf-105424-cheese-crunchers,Cheese Crunchers,keep,ok,0,7,9,
hf-1054287-french-toast-a-la-elvis,French Toast A La Elvis,keep,ok,0,6,10,
hf-105452-creamy-scalloped-potatoes,Creamy Scalloped Potatoes,keep,ok,0,6,10,
hf-1054660-friendship-sugar-cookies,Friendship Sugar Cookies,fix,range-parser-bug,0,8,10,-2 cup sifted powdered sugar [range-bug]
hf-10547-sin-cake,Sin Cake,keep,ok,0,7,9,
hf-1054767-slow-cooker-sticky-chicken,Slow Cooker Sticky Chicken,fix,range-parser-bug,0,4,10,"-4 lbs chicken, skin removed [range-bug]"
hf-1054859-bavarian-potato-dumplings,Bavarian Potato Dumplings,keep,ok,0,5,10,
hf-105496-daddy-s-delight,Daddy'S Delight,keep,ok,0,4,9,
hf-1055028-spinach-brownies,"Spinach "" Brownies""",keep,ok,0,8,10,
hf-1055193-marvelous-mashed-potatoes,Marvelous Mashed Potatoes,fix,range-parser-bug,0,6,10,-8 large red potatoes [range-bug]
hf-1055454-easy-applesauce-meatballs,Easy Applesauce Meatballs,keep,ok,0,4,10,
hf-1055582-unprocessed-cheeze-sauce,Unprocessed Cheeze Sauce,keep,ok,0,4,10,
hf-105568-microwave-texas-brownies,Microwave Texas Brownies,keep,ok,0,8,10,
hf-1055707-sirloin-steak-with-bearnaise-sauce,Sirloin Steak With Bearnaise Sauce,keep,ok,0,5,10,
hf-1055773-greek-yogurt-banana-pancakes,Greek Yogurt Banana Pancakes,keep,ok,0,5,10,
hf-1055809-creamed-oysters-mushrooms-on-toast,Creamed Oysters & Mushrooms On Toast,keep,ok,0,7,10,
hf-105581-cold-german-potato-salad,Cold German Potato Salad,keep,ok,0,5,10,
hf-1055837-meatloaf-spiked-with-red-wine,Meatloaf Spiked With Red Wine,keep,ok,0,5,10,
hf-1055902-pineapple-turkey-curry,Pineapple Turkey Curry,fix,missing-cuisine-indian,0,8,10,
hf-1055913-lemon-yogurt-honey-muffins,Lemon Yogurt Honey Muffins,keep,ok,0,5,10,
hf-1055952-camping-steak-marinade,Camping Steak Marinade,keep,ok,0,6,10,
hf-1056013-dad-s-cookies-copycat,Dad'S Cookies (Copycat),keep,ok,0,7,10,
hf-1056115-banana-oatmeal-applesauce-muffins,Banana Oatmeal Applesauce Muffins,keep,ok,0,5,10,
hf-1056152-baked-salmon-with-lemon-and-capers,Baked Salmon With Lemon And Capers,keep,ok,0,5,10,
hf-1056174-cheese-bran-muffins,Cheese Bran Muffins,keep,ok,0,5,10,
hf-105641-m-m-cookie,M&M Cookie,keep,ok,0,4,9,
hf-1056549-slow-cooker-mexican-meat,Slow Cooker Mexican Meat,fix,range-parser-bug,0,5,10,-2 teaspoon chili powder [range-bug]; -2 teaspoon cumin [range-bug]; -2 cup beef broth [range-bug]
hf-1056691-tournedos-with-mushroom-wine-sauce-dijon,Tournedos With Mushroom Wine Sauce Dijon,keep,ok,0,8,10,
hf-105671-chili-beans,Chili Beans,keep,ok,0,7,10,
hf-1056813-honey-sriracha-chicken,Honey & Sriracha Chicken,keep,ok,0,6,10,
hf-105693-cajun-barbecue-shrimp,Cajun Barbecue Shrimp,keep,ok,0,8,10,
hf-1056934-potato-and-onion-frittata,Potato And Onion Frittata,keep,ok,0,4,10,
hf-1057256-cilantro-lime-chickpea-salad,Cilantro Lime Chickpea Salad,keep,ok,0,5,10,
hf-1057338-apple-bran-whole-wheat-muffins,Apple Bran Whole Wheat Muffins,keep,ok,0,8,10,
hf-1057394-chocolate-chip-cookies-from-my-childhood,Chocolate Chip Cookies From My Childhood,keep,ok,0,5,10,
hf-1057429-bbq-vegetables-aussie-style,Bbq Vegetables - Aussie Style,keep,ok,0,5,10,
hf-1057497-best-and-simple-authentic-salsa,Best And Simple Authentic Salsa,fix,range-parser-bug,0,6,10,"-2 tablespoon tomato paste, for deep color (optional) [range-bug]"
hf-1057551-oatmeal-raisin-batter-bread,Oatmeal-Raisin Batter Bread,fix,range-parser-bug,0,6,10,"- 2 1/2 cups all-purpose flour, as needed [range-bug]"
hf-1057604-sour-cream-bran-muffins,Sour Cream Bran Muffins,keep,ok,0,7,10,
hf-1057606-greek-grilled-leg-of-lamb,Greek Grilled Leg Of Lamb,keep,ok,0,8,10,
hf-1057634-low-fat-blueberry-coffee-cake,Low-Fat Blueberry Coffee Cake,keep,ok,0,6,10,
hf-1057736-juice-muffins,Juice Muffins,keep,ok,0,4,10,
hf-105776-samami-recipe,Samami Recipe,keep,ok,0,4,9,
hf-1057814-giant-peanut-butter-cookies,Giant Peanut Butter Cookies,keep,ok,0,8,10,
hf-105787-cherry-pecan-bread,Cherry Pecan Bread,keep,ok,0,8,10,
hf-1057961-banana-brownies,Banana Brownies,keep,ok,0,5,10,
hf-1057998-perfect-plum-crisp,Perfect Plum Crisp,keep,ok,0,4,10,
hf-1058027-gluten-free-strawberry-pear-cobbler,Gluten-Free Strawberry-Pear Cobbler,keep,ok,0,4,10,
hf-1058041-amhari-mesir-wat,Amhari Mesir Wat,keep,ok,0,6,10,
hf-1058100-going-bananas-for-banana-bread,Going Bananas For Banana Bread,keep,ok,0,8,10,
hf-1058234-belizean-baked-rice-pudding,Belizean Baked Rice Pudding,keep,ok,0,5,10,
hf-1058252-brownie-pizza,Brownie Pizza,fix,missing-cuisine-italian,0,7,10,
hf-105841-sausage-stroganoff,Sausage Stroganoff,keep,ok,0,5,10,
hf-1058520-chocolate-tea-cakes,Chocolate Tea Cakes,keep,ok,0,5,10,
hf-1058539-grilled-italian-marinated-swordfish,Grilled Italian Marinated Swordfish,keep,ok,0,8,10,
hf-1058732-ranch-pretzel-chicken-rsc,Ranch Pretzel Chicken #Rsc,keep,ok,0,5,10,
hf-1058893-cinnamon-rolls,Cinnamon Rolls,keep,ok,0,7,10,
hf-1058910-creamy-mincemeat-pie,Creamy Mincemeat Pie,keep,ok,0,7,10,
hf-1058919-tilapia-sauteed-with-garlic-and-mushrooms,Tilapia Sauteed With Garlic And Mushrooms,fix,range-parser-bug,0,4,10,-6 tilapia fillets [range-bug]; -4 pinches ground cayenne pepper [range-bug]; -4 tablespoons star's garlic flavored red wine vinegar [range-bug]
hf-105903-moroccan-lentil-stew,Moroccan Lentil Stew,keep,ok,0,4,9,
hf-1059084-french-toast-baked-in-honey-pecan-sauce,French Toast Baked In Honey-Pecan Sauce,keep,ok,0,6,10,
hf-1059095-cora-s-world-famous-chocolate-chip-cookies,Cora'S World Famous Chocolate Chip Cookies!,keep,ok,0,8,10,
hf-105911-sandwich-spread,Sandwich Spread,keep,ok,0,7,10,
hf-1059204-cranberry-streusel-pie,Cranberry Streusel Pie,fix,range-parser-bug,0,7,10,- 1 teaspoon ground cinnamon [range-bug]
hf-1059350-pork-and-bok-choy-stir-fry,Pork And Bok Choy Stir Fry,fix,missing-cuisine-chinese,0,5,10,
hf-1059367-blueberry-or-any-fruit-crumble,Blueberry (Or Any Fruit) Crumble,keep,ok,0,7,10,
hf-105941-chicken-divan-casserole,Chicken Divan Casserole,keep,ok,0,4,10,
hf-1059539-date-squares,Date Squares,keep,ok,0,7,10,
hf-1059562-my-famous-meatballs,My Famous Meatballs,fix,range-parser-bug,0,4,10,"-2 garlic clove, minced [range-bug]"
hf-1059588-citrus-beef-stir-fry-with-carrots-ww,Citrus-Beef Stir-Fry With Carrots (Ww),fix,missing-cuisine-chinese,0,4,10,
hf-1059591-bread-machine-blueberry-honey-whole-wheat,Bread Machine Blueberry Honey Whole Wheat,keep,ok,0,5,10,
hf-1059757-mediterranean-pita-triangles,Mediterranean Pita Triangles,fix,missing-cuisine-middle eastern,0,8,10,
hf-105979-german-lasagna,German Lasagna,fix,missing-cuisine-italian,0,4,10,
hf-1059829-low-carb-breakfast-muffins,Low Carb Breakfast Muffins,keep,ok,0,4,10,
hf-1060172-cappuccino-chip-cookies,Cappuccino Chip Cookies,fix,range-parser-bug,0,8,10,"- 1 cup butter, softened [range-bug]"
hf-1060488-moist-banana-nut-bread,Moist Banana Nut Bread,keep,ok,0,6,10,
hf-106049-blueberry-sour-cream-cake,Blueberry Sour Cream Cake,keep,ok,0,8,10,
hf-1060508-ginger-soy-lime-marinated-shrimp,Ginger-Soy-Lime Marinated Shrimp,keep,ok,0,7,10,
hf-1060693-spanish-rice-with-shrimp,Spanish Rice With Shrimp,keep,ok,0,4,10,
