id,title,verdict,reason,has_photo,step_count,ingredient_count,suspect_ingredient_names
hf-1103215-garlic-chive-chicken,Garlic Chive Chicken,fix,missing photo,0,5,10,
hf-1103310-humble-blueberry-crumble-pie,Humble Blueberry Crumble Pie,fix,missing photo,0,6,10,
hf-1103317-sausage-pizza-soup,Sausage Pizza Soup,fix,missing photo; missing cuisine (looks italian),0,4,10,
hf-1103371-cherry-almond-rice-pudding,Cherry Almond Rice Pudding,fix,missing photo,0,5,10,
hf-11035-indian-chicken-curry,Indian Chicken Curry,fix,missing photo; missing cuisine (looks indian),0,6,10,
hf-1103546-easy-cinnamon-nut-bread,Easy Cinnamon Nut Bread,fix,missing photo,0,6,10,
hf-1103573-slow-cooker-chili,Slow Cooker Chili,fix,missing photo,0,6,10,
hf-1103649-coquilles-st-jacques,Coquilles St. Jacques,fix,missing photo,0,5,10,
hf-1103668-apple-orange-glazed-chicken-for-two,Apple-Orange Glazed Chicken For Two,fix,missing photo,0,5,10,
hf-1103721-mediterranean-steaks,Mediterranean Steaks,fix,missing photo,0,7,10,
hf-11038-old-fashioned-bread-pudding,Old Fashioned Bread Pudding,fix,missing photo,0,7,9,
hf-1103857-protein-peanut-butter-cookies,Protein Peanut Butter Cookies,fix,missing photo,0,6,10,
hf-1104047-chicken-vesuvio,Chicken Vesuvio,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,7,10,-3 lbs boneless skinless chicken breasts
hf-1104123-the-best-spicy-tuna-melt,The Best Spicy Tuna Melt,fix,missing photo,0,5,10,
hf-1104142-buffalo-chicken-egg-casserole,Buffalo Chicken Egg Casserole,fix,missing photo,0,6,10,
hf-1104247-slow-roasted-prime-rib-of-beef,Slow-Roasted Prime Rib Of Beef,fix,missing photo,0,5,10,
hf-110427-tummy-warmer-crock-pot,Tummy Warmer(Crock-Pot),fix,missing photo,0,4,10,
hf-1104485-gnocchi-and-wilted-spinach-salad,Gnocchi And Wilted Spinach Salad,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo; missing cuisine (looks italian)",0,7,10,-6 ounces baby spinach leaves
hf-1104548-cambodian-pork-lettuce-wraps,Cambodian Pork Lettuce Wraps,fix,missing photo,0,6,10,
hf-1104626-gluten-free-banana-bread,Gluten Free Banana Bread,fix,missing photo,0,4,10,
hf-110468-meat-pie-roma,Meat Pie Roma,fix,missing photo,0,4,9,
hf-1104769-german-meat-cakes,German Meat Cakes,fix,missing photo,0,7,10,
hf-1104788-maple-syrup-banana-muffins,Maple Syrup Banana Muffins,fix,missing photo,0,5,10,
hf-1104823-texas-stir-fry,Texas Stir-Fry,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo; missing cuisine (looks chinese)",0,7,10,"-2 tablespoon chili powder, to taste"
hf-1104854-spicy-chicken-with-couscous,Spicy Chicken With Couscous,fix,missing photo,0,8,10,
hf-1105008-taco-orzo-soup,Taco Orzo Soup,fix,missing photo; missing cuisine (looks mexican),0,6,10,
hf-1105033-emergency-steak,Emergency Steak,fix,missing photo,0,8,10,
hf-110510-breakfast-applesauce-bars,Breakfast Applesauce Bars,fix,missing photo,0,8,10,
hf-1105239-chicken-shawarma,Chicken Shawarma,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo; missing cuisine (looks middle eastern)",0,4,10,-2 black cardamom pod
hf-1105304-mocha-bars,Mocha Bars,fix,missing photo,0,7,10,
hf-1105392-mexicali-casserole,Mexicali Casserole,fix,missing photo,0,8,10,
hf-110562-ho-ho-beans,Ho-Ho Beans,fix,missing photo,0,5,10,
hf-1105758-white-and-wild-rice-pilaf,White And Wild Rice Pilaf,fix,missing photo,0,5,10,
hf-1105775-sour-cream-bran-muffins-with-apples,Sour Cream Bran Muffins With Apples,fix,missing photo,0,7,10,
hf-1105836-maple-pecan-bread,Maple Pecan Bread,fix,missing photo,0,7,10,
hf-1105844-chai-spiced-tea-cookies,Chai-Spiced Tea Cookies,fix,missing photo,0,5,10,
hf-110586-old-time-gingerbread,Old Time Gingerbread,fix,missing photo,0,8,9,
hf-1105872-vanilla-and-chocolate-delight,Vanilla And Chocolate Delight,fix,missing photo,0,5,10,
hf-1105886-pecan-crusted-chicken-drumsticks,Pecan-Crusted Chicken Drumsticks,fix,missing photo,0,5,10,
hf-1106016-pamela-s-gluten-free-brownies,Pamela'S Gluten-Free Brownies,fix,missing photo,0,5,10,
hf-1106129-churros-muffins,Churros Muffins,fix,missing photo,0,8,10,
hf-1106185-mongole-soup,Mongole Soup,fix,missing photo,0,4,10,
hf-1106194-taco-chili-fries,Taco Chili Fries,fix,missing photo; missing cuisine (looks mexican),0,4,10,
hf-1106296-new-orleans-potatoes,New Orleans Potatoes,fix,missing photo,0,6,10,
hf-1106484-chicken-and-swiss-extraordinaire,Chicken And Swiss Extraordinaire,fix,missing photo,0,8,10,
hf-1106605-low-fat-snickerdoodles,Low-Fat Snickerdoodles,fix,missing photo,0,8,10,
hf-110661-homemade-rolls,Homemade Rolls,fix,1 garbage ingredient(s); missing photo,0,8,9,or 5 c. plain flour
hf-1106612-banana-bread-crumb-pudding,Banana Bread Crumb Pudding,fix,missing photo,0,7,10,
hf-1106639-p90x-island-pork-tenderloin,P90X Island Pork Tenderloin,fix,missing photo,0,4,10,
hf-1106750-sch-ttel-pizza-shaken-pizza,Schüttel-Pizza  (Shaken Pizza),fix,missing photo; missing cuisine (looks italian),0,4,10,
hf-1106790-bapalo-omani-fish-soup,Bapalo Omani Fish Soup,fix,missing photo,0,7,10,
hf-1106847-lemon-bread,Lemon Bread,fix,missing photo,0,6,10,
hf-1106937-light-chocolate-carrot-cake,Light Chocolate Carrot Cake,fix,missing photo,0,8,10,
hf-1106947-hearty-black-bean-soup,Hearty Black Bean Soup,fix,missing photo,0,6,10,
hf-1107120-chocolate-zip-bundt-cake,Chocolate Zip (Bundt) Cake,fix,missing photo,0,6,10,
hf-1107139-braised-chicken-with-mushrooms-onions,Braised Chicken With Mushrooms & Onions,fix,missing photo,0,6,10,
hf-1107320-baked-rice-for-a-crowd,Baked Rice For A Crowd,fix,missing photo,0,4,10,
hf-1107353-coconut-curry-jasmine-rice,Coconut Curry Jasmine Rice,fix,missing photo; missing cuisine (looks indian),0,6,10,
hf-1107388-pressure-cooker-spaghetti-sauce,Pressure Cooker Spaghetti Sauce,fix,missing photo,0,5,10,
hf-1107398-mandel-bread-traditional-jewish-holiday-cookie,Mandel Bread (Traditional Jewish Holiday Cookie),fix,missing photo,0,8,10,
hf-110742-wade-s-favorite-cookies,Wade'S Favorite Cookies,fix,missing photo,0,5,10,
hf-1107538-lemon-pistachio-snaps,Lemon Pistachio Snaps,fix,missing photo,0,6,10,
hf-1107562-beef-au-jus-sandwiches,Beef Au Jus Sandwiches,fix,missing photo,0,5,10,
hf-1107563-lemon-raspberry-cookies,Lemon Raspberry Cookies,fix,missing photo,0,7,10,
hf-1107587-cajun-spiced-chicken-potatoes,Cajun Spiced Chicken & Potatoes,fix,missing photo,0,8,10,
hf-1107619-strawberry-banana-wheat-and-oat-muffins,Strawberry Banana Wheat And Oat Muffins,fix,missing photo,0,5,10,
hf-1107696-basquaise-sauce,Basquaise Sauce,fix,missing photo,0,7,10,
hf-1107707-brownie-truffles,Brownie Truffles,fix,missing photo,0,4,10,
hf-1107732-skorpor-swedish-style-biscotti,Skorpor - Swedish Style Biscotti,fix,missing photo,0,8,10,
hf-110774-crustless-zucchini-quiche,Crustless Zucchini Quiche,fix,missing photo; missing cuisine (looks french),0,6,10,
hf-1107898-smack-yo-gums-mustard-sauce,Smack Yo' Gums Mustard Sauce,fix,missing photo,0,4,10,
hf-110792-banana-nut-raisin-bread,Banana Nut Raisin Bread,fix,missing photo,0,4,9,
hf-1107942-italian-style-frittata,Italian Style Frittata,fix,missing photo,0,8,10,
hf-1108036-green-beans-and-ground-pork-spicy,Green Beans And Ground Pork (Spicy),fix,missing photo,0,7,10,
hf-1108287-pear-pistachio-and-chocolate-cake,Pear Pistachio And Chocolate Cake,fix,missing photo,0,8,10,
hf-1108429-kahlua-pecan-pie,Kahlua Pecan Pie,fix,missing photo,0,6,10,
hf-1108542-blueberry-grunt,Blueberry Grunt,fix,missing photo,0,6,10,
hf-11086-grandma-bella-s-cream-cheese-pound-cake,Grandma Bella'S Cream Cheese Pound Cake,fix,missing photo,0,6,9,
hf-1108634-bruschetta-style-salsa-for-canning,Bruschetta-Style Salsa For Canning,fix,missing photo; missing cuisine (looks italian),0,6,10,
hf-1108653-meatloaf-for-one,Meatloaf For One,fix,missing photo,0,7,10,
hf-1108660-healthy-deep-chocolate-pudding,Healthy Deep Chocolate Pudding,fix,missing photo,0,8,10,
hf-1108741-raisin-honey-pound-cake,Raisin Honey Pound Cake,fix,missing photo,0,5,10,
hf-1108744-hokkien-noodles-with-five-spice-chicken,Hokkien Noodles With Five-Spice Chicken,fix,missing photo,0,5,10,
hf-1108795-libby-s-so-easy-sugar-cookies,Libby'S So Easy Sugar Cookies,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,7,10,-2 teaspoon almond extract or 1 -2 teaspoon vanilla extract
hf-110885-broccoli-pea-casserole,Broccoli-Pea Casserole,fix,missing photo,0,8,9,
hf-1108895-southwestern-tri-tip-steaks,Southwestern Tri-Tip Steaks,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,4,10,"-8 limes, juice of"
hf-110893-tuna-bake-with-cheese-swirls,Tuna Bake With Cheese Swirls,fix,missing photo,0,7,9,
hf-1109001-ginger-date-scones,Ginger-Date Scones,fix,missing photo,0,7,10,
hf-1109025-mushroom-laksa,Mushroom Laksa,fix,missing photo,0,4,10,
hf-1109150-english-cherubs,English Cherubs,fix,missing photo,0,8,10,
hf-1109155-roasted-summer-vegetables,Roasted Summer Vegetables,fix,missing photo,0,4,10,
hf-1109242-white-chocolate-pecan-raspberry-bars,White Chocolate Pecan Raspberry Bars,fix,missing photo,0,8,10,
hf-1109390-fiery-hot-shrimp-cocktail,Fiery-Hot Shrimp Cocktail,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,4,10,-3 chopped fresh parsley leaves
hf-1109494-bbq-bacon-cheeseburger-meatloaf,Bbq Bacon Cheeseburger Meatloaf,fix,missing photo,0,6,10,
hf-1109527-kraft-shake-bake,Kraft Shake & Bake,fix,missing photo,0,5,10,
hf-1109834-spicy-mexican-cookies-chocolate,Spicy Mexican Cookies (Chocolate),fix,missing photo,0,5,10,
hf-1109875-chocolate-honey-bun-cake,Chocolate Honey Bun Cake,fix,missing photo,0,7,10,
hf-1109938-ricotta-stuffed-turkey-breast,Ricotta Stuffed Turkey Breast,fix,missing photo,0,6,10,
hf-1109945-gluten-free-wonton-soup,Gluten Free Wonton Soup,fix,"range parser bug (2 ingredient(s) start with ""-N""); missing photo; missing cuisine (looks chinese)",0,8,10,-3 sliced green onions|-3 cups sliced baby bok choy
hf-1110015-orange-marmalade-bread,Orange Marmalade Bread,fix,missing photo,0,8,10,
hf-111024-beef-stroganoff-with-noodles,Beef Stroganoff With Noodles,fix,missing photo,0,8,9,
hf-1110334-grilled-pork-skewers-with-peanut-basil-sauce,Grilled Pork Skewers With Peanut-Basil Sauce,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,4,10,-30 fresh basil leaves
hf-1110412-gumbo-potatoes,Gumbo Potatoes,fix,missing photo,0,5,10,
hf-1110629-onion-clay-pot-chicken,Onion Clay Pot Chicken,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,8,10,-3 teaspoons salt
hf-1110699-whole-wheat-oat-scones,Whole Wheat Oat Scones,fix,missing photo,0,5,10,
hf-1110730-barley-lentil-salad,Barley Lentil Salad,fix,missing photo,0,5,10,
hf-1110740-pumpkin-raisin-cookies,Pumpkin-Raisin Cookies,fix,missing photo,0,7,10,
hf-1110757-dee-s-salisbury-steak,Dee'S Salisbury Steak,fix,missing photo,0,8,10,
hf-1110786-apple-cheddar-muffins,Apple Cheddar Muffins,fix,missing photo,0,4,10,
hf-1110789-roasted-pear-and-pecan-salad,Roasted Pear And Pecan Salad,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,7,10,-4 fresh pears (use your favorite)
hf-1110803-fettuccine-with-roquefort-sauce,Fettuccine With Roquefort Sauce,fix,missing photo,0,5,10,
hf-1110859-chicken-yakitori-rice-bowl,Chicken Yakitori Rice Bowl,fix,missing photo; missing cuisine (looks japanese),0,5,10,
hf-1110862-chicken-a-la-swiss,Chicken A La Swiss,fix,missing photo,0,6,10,
hf-1110895-sweet-bourbon-baked-beans,Sweet Bourbon Baked Beans,fix,missing photo,0,6,10,
hf-1110900-baked-potato-with-nuts,Baked Potato With Nuts,fix,missing photo,0,6,10,
hf-1110961-black-bean-brownies,Black Bean Brownies,fix,missing photo,0,4,10,
hf-1110964-vegetarian-christmas-not-nut-roast-make-ahead,Vegetarian Christmas Not-Nut-Roast (Make Ahead),fix,missing photo,0,6,10,
hf-1110979-parmesan-crusted-pork-chops,Parmesan Crusted Pork Chops,fix,missing photo; missing cuisine (looks italian),0,4,10,
hf-1111112-egyptian-red-lentil-soup,Egyptian Red Lentil Soup,fix,missing photo,0,5,10,
hf-1111213-citrus-roasted-salmon,Citrus-Roasted Salmon,fix,missing photo,0,4,10,
hf-1111220-avocado-and-vegetable-soup,Avocado And Vegetable Soup,fix,missing photo,0,4,10,
hf-1111367-super-applesauce-bread,Super Applesauce Bread,fix,missing photo,0,5,10,
hf-1111429-easy-chocolate-sauce-cake,Easy Chocolate Sauce Cake,fix,missing photo,0,5,10,
hf-1111450-thyme-lime-chicken,Thyme-Lime Chicken,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,4,10,"-2 garlic clove, minced"
hf-1111514-grandma-s-banana-pudding,Grandma'S Banana Pudding,fix,missing photo,0,8,10,
hf-1111567-apricot-raisin-bread-bread-machine,Apricot Raisin Bread (Bread Machine),fix,missing photo,0,7,10,
hf-1111693-tilapia-en-papillote,Tilapia En Papillote,fix,missing photo,0,5,10,
hf-1111899-vegetarian-herb-wild-rice-stuffing,Vegetarian Herb & Wild Rice Stuffing,fix,missing photo,0,6,10,
hf-1111932-roasted-banana-bread,Roasted Banana Bread,fix,missing photo,0,7,10,
hf-1112058-swiss-broccoli-and-salmon-pie,"Swiss, Broccoli, And Salmon Pie",fix,missing photo,0,5,10,
hf-111208-vegetable-casserole,Vegetable Casserole,fix,missing photo,0,5,10,
hf-1112146-sweet-potatoes-with-honey,Sweet Potatoes With Honey,fix,missing photo,0,6,10,
hf-1112158-blueberry-breakfast-bread-pudding,Blueberry Breakfast Bread Pudding,fix,missing photo,0,6,10,
hf-111223-south-texas-beans-and-rice,South Texas Beans And Rice,fix,missing photo,0,7,9,
hf-1112257-oatmeal-butterscotch-chip-cookies,Oatmeal Butterscotch Chip Cookies,fix,missing photo,0,8,10,
hf-1112275-diet-sausage-cabbage-soup,Diet Sausage-Cabbage Soup,fix,missing photo,0,4,10,
hf-1112303-sour-cream-berry-muffins,Sour Cream Berry Muffins,fix,missing photo,0,7,10,
hf-1112467-better-with-bacon-succotash,Better-With-Bacon Succotash,fix,missing photo,0,5,10,
hf-1112522-steven-raichlen-s-fajita-dry-rub,Steven Raichlen'S Fajita Dry Rub,fix,missing photo; missing cuisine (looks mexican),0,4,10,
hf-1112532-king-arthur-flour-s-best-fudge-brownies,King Arthur Flour'S Best Fudge Brownies,fix,missing photo,0,7,10,
hf-111258-pineapple-ham-loaf,Pineapple Ham Loaf,fix,missing photo,0,5,9,
hf-1112722-perfect-turkey-meatballs,Perfect Turkey Meatballs,fix,missing photo,0,4,10,
hf-1112881-spinach-chicken-roulade,Spinach & Chicken Roulade,fix,missing photo,0,7,10,
hf-1112925-linguini-caprese,Linguini Caprese,fix,missing photo,0,6,10,
hf-1112960-perfection-salad,Perfection Salad,fix,missing photo,0,7,10,
hf-1112979-your-favorite-yogurt-muffins,Your Favorite Yogurt  Muffins,fix,missing photo,0,8,10,
hf-1113031-mom-s-pumpkin-pie,Mom'S Pumpkin Pie,fix,missing photo,0,7,10,
hf-1113116-gluten-free-blueberry-scones,Gluten-Free Blueberry Scones,fix,missing photo,0,6,10,
hf-1113300-pumpkin-pancakes-for-one,Pumpkin Pancakes For One,fix,missing photo,0,4,10,
hf-1113384-fantasy-fudge-cookies,Fantasy Fudge Cookies,fix,missing photo,0,6,10,
hf-1113393-pizza-bianco,Pizza Bianco,fix,missing photo; missing cuisine (looks italian),0,4,10,
hf-1113452-low-carb-raspberry-cheesecake,Low Carb Raspberry Cheesecake,fix,missing photo,0,5,10,
hf-1113486-peachy-angel-food-bread-pudding,Peachy Angel Food Bread Pudding,fix,missing photo,0,7,10,
hf-1113625-rockfish-by-recipe-thursday,Rockfish By Recipe Thursday,fix,missing photo,0,4,10,
hf-1113632-crisp-cranberry-oatmeal-cookies-small-batch,Crisp Cranberry Oatmeal Cookies (Small Batch),fix,missing photo,0,4,10,
hf-1113692-dried-cranberry-salsa,Dried Cranberry Salsa,fix,missing photo,0,4,10,
hf-1113770-sugar-gems,Sugar Gems,fix,missing photo,0,6,10,
hf-1113803-mediterranean-spiced-rice-with-apricots,Mediterranean Spiced Rice With Apricots,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,4,10,"-2 garlic clove, finely chopped"
hf-111382-crazy-crust-apple-pie,Crazy Crust Apple Pie,fix,missing photo,0,4,10,
hf-1113911-very-berry-blueberry-muffins,Very Berry Blueberry Muffins,fix,missing photo,0,5,10,
hf-1113947-crab-and-white-wine-pasta,Crab And White Wine Pasta,fix,missing photo; missing cuisine (looks italian),0,5,10,
hf-1113969-cream-sauce-chicken-for-a-crowd,Cream Sauce Chicken For A Crowd,fix,missing photo,0,7,10,
hf-1113990-jamaican-chicken-thighs,Jamaican Chicken Thighs,fix,missing photo,0,5,10,
hf-1114007-peppered-corn-fritters,Peppered Corn Fritters,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,7,10,-4 tablespoons vegetable oil
hf-1114008-roasted-salmon-with-lemon-garlic-herb-butter,Roasted Salmon With Lemon-Garlic Herb Butter,fix,missing photo,0,5,10,
hf-111403-wonderful-old-fashioned-pound-cake,Wonderful Old Fashioned Pound Cake,fix,missing photo,0,8,9,
hf-1114038-french-lentil-soup-with-sausage,French Lentil Soup With Sausage,fix,missing photo,0,6,10,
hf-1114113-kidney-beans-rajma-in-yogurt-sauce,Kidney Beans (Rajma) In Yogurt Sauce,fix,missing photo,0,5,10,
hf-1114132-wholemeal-fruit-muffins,Wholemeal Fruit Muffins,fix,missing photo,0,5,10,
hf-111415-lowfat-spanish-rice-with-smoked-sausage,Lowfat Spanish Rice With Smoked Sausage,fix,missing photo,0,5,9,
hf-1114162-manwich-style-enchilada-casserole,Manwich Style Enchilada Casserole,fix,missing photo; missing cuisine (looks mexican),0,4,10,
hf-1114280-basil-lovers-tomato-cream-penne,Basil Lovers Tomato Cream Penne,fix,missing photo,0,4,10,
hf-1114550-roast-pork-tenderloin-with-potatoes,Roast Pork Tenderloin With Potatoes,fix,missing photo,0,5,10,
hf-1114569-cinnamon-vanilla-cupcakes,Cinnamon Vanilla Cupcakes,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,7,10,-2 teaspoon ground cinnamon (more or less to taste)
hf-1114610-curried-lentil-and-vegetable-soup,Curried Lentil And Vegetable Soup,fix,missing photo,0,6,10,
hf-1114773-beef-enchilladas,Beef Enchilladas,fix,missing photo,0,5,10,
hf-1114825-shrimp-scampi,Shrimp Scampi,fix,missing photo,0,6,10,
hf-1115133-dulce-de-leche-cream-cake,Dulce De Leche Cream Cake,fix,missing photo,0,8,10,
hf-1115648-fruktsoppa-scandinavian-fruit-soup,Fruktsoppa (Scandinavian Fruit Soup),fix,missing photo,0,6,10,
hf-111567-broccoli-corn-casserole,Broccoli Corn Casserole,fix,missing photo,0,6,9,
hf-1115717-barbecue-party-mix,Barbecue Party Mix,fix,missing photo,0,5,10,
hf-1115730-margo-s-more-casserole,"Margo'S ""More"" Casserole",fix,missing photo,0,5,10,
hf-1115897-greek-porcupine-meatballs,Greek Porcupine Meatballs,fix,missing photo,0,4,10,
hf-111590-pennsylvania-dutch-pork-roast,Pennsylvania Dutch Pork Roast,fix,missing photo,0,8,10,
hf-1115909-carrot-cumin-and-coriander-soup,"Carrot, Cumin And Coriander Soup",fix,missing photo,0,6,10,
hf-1115934-paula-deen-hard-boiled-egg-casserole,Paula Deen  Hard-Boiled Egg Casserole,fix,missing photo,0,6,10,
hf-1115953-company-cabbage,Company Cabbage,fix,missing photo,0,6,10,
hf-1116112-make-ahead-meatballs,Make-Ahead Meatballs,fix,missing photo,0,6,10,
hf-1116156-daphne-s-cinnamon-oatmeal-muffins,Daphne’S Cinnamon Oatmeal Muffins,fix,missing photo,0,4,10,
hf-1116242-blueberry-balsamic-glazed-rosemary-chicken,Blueberry-Balsamic Glazed Rosemary Chicken,fix,"range parser bug (1 ingredient(s) start with ""-N""); missing photo",0,6,10,"-6 chicken breasts, boneless and skinless"
hf-1116281-mike-s-grand-marnier-chocolate-chip-cookies,Mike'S Grand Marnier Chocolate Chip Cookies,fix,missing photo,0,6,10,
hf-1116294-michelle-obama-s-shortbread-cookies,Michelle Obama'S Shortbread Cookies,fix,missing photo,0,6,10,
hf-111631-two-pea-soup,Two Pea Soup,fix,missing photo,0,6,10,
hf-1116481-arroz-con-gandules,Arroz Con Gandules,keep,ok,1,5,10,
hf-1116548-everything-cookies-aka-monster-cookies,Everything Cookies Aka Monster Cookies,fix,missing photo,0,5,10,
hf-1116559-aromatic-chicken-with-sultanas,Aromatic Chicken With Sultanas,fix,missing photo,0,6,10,
hf-1116690-coconut-chicken-with-apricot-sauce,Coconut Chicken With Apricot Sauce,fix,missing photo,0,7,10,
hf-1116750-strawberry-almond-bread,Strawberry Almond Bread,fix,missing photo,0,8,10,
hf-1116998-tasha-s-bulk-chocolate-chip-cookies,Tasha'S Bulk Chocolate Chip Cookies,fix,missing photo,0,7,10,
hf-1117157-cranberry-and-asian-pear-chutney,Cranberry And Asian Pear Chutney,fix,missing photo; missing cuisine (looks indian),0,4,10,
hf-1117170-peanut-butter-brittle-cookies,Peanut Butter Brittle Cookies,fix,missing photo,0,5,10,
hf-1117187-stevia-whole-wheat-banana-bread,Stevia Whole Wheat Banana Bread,fix,missing photo,0,7,10,
hf-1117245-welsh-honey-cakes,Welsh Honey Cakes,fix,missing photo,0,8,10,
hf-1117435-simple-oatmeal-raisin-cookies,Simple Oatmeal Raisin Cookies,fix,missing photo,0,8,10,
hf-1117631-tampa-chicken-with-couscous,Tampa Chicken  With Couscous,fix,missing photo,0,5,10,
hf-1117678-peach-honey-baked-salmon,Peach Honey Baked Salmon,fix,missing photo,0,6,10,
hf-111790-aunt-susie-s-apple-bread,Aunt Susie'S Apple Bread,fix,missing photo,0,5,10,
hf-1117948-philadelphia-caramel-pecan-cheesecake,Philadelphia Caramel-Pecan Cheesecake,fix,missing photo,0,4,10,
hf-1117967-ceasar-salad-with-roasted-capers,Ceasar Salad With Roasted Capers,fix,missing photo,0,7,10,
hf-1118011-chinese-red-cooked-pork,Chinese Red Cooked Pork,fix,missing photo,0,6,10,
hf-1118055-cappuccino-snickerdoodles,Cappuccino Snickerdoodles,fix,missing photo,0,4,10,
hf-111816-easter-cookies,Easter Cookies,fix,missing photo,0,4,9,
hf-1118182-turkish-chicken-kebabs-with-aleppo-pepper,Turkish Chicken Kebabs With Aleppo Pepper,fix,missing photo,0,4,10,
